"Class","Compound","WellName_R1","WellName_R2","Canx_F","Dnajc5_F","Egfr_F","Errfi1_F","Gapdh_F","Kpnb1_F","Myc_F","Nras_F","P53_F","Rab7a_F","Rpap3_F","RhoA_F","Sec16a_F","Slc2a1_F"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","I16","J16",1.55194139831136,0.469930470610311,0.856314237493837,0.875811533179857,0.901326275429299,0.794259228796907,0.97009095619382,0.73256445793715,0.493825240302361,0.848077026574238,1.52550892515752,1.12928051191357,1.06213458469517,0.986893695793977
"Methylase","SGC0946","C17","D17",1.71639195088668,0.621214930169324,0.982353607989192,0.899915434968554,1.04539050928246,0.73849104859335,0.94365433269338,1.10308196939676,0.652802130008442,0.894448458698941,1.00874895071192,1.21377561234606,1.34118840992433,1.1379530698708
"Methylase","Sinefungin","A22","B22",1.52444307648672,0.688289882614886,0.978611469302959,1.07369196618502,0.961378789538487,0.939697275180032,0.979077795744463,0.959985028734406,0.723287673256321,1.08500312647729,1.66088713361867,1.15783083733851,1.55715005255064,1.01745591063294
"Methylase","UNC0224","A18","B18",1.40009326168094,0.535894294976777,0.902440184997859,0.99657423841796,1.00152497591615,0.980201242660541,0.92793642355046,0.779104796828691,0.563143157433224,0.99045405824074,1.19009536532302,1.12556373349873,1.50632108858987,1.10468865774847
"Methylase","UNC0321 (trifluoroacetate salt)","C6","D6",1.71561535079575,0.901368634841638,0.885633457882408,0.992960311378654,0.901842353354745,0.890289014255077,0.964642896515981,0.849777687135883,0.947200938308162,1.28390533194969,1.90614455474595,1.17062722172059,1.80633601848284,0.987910399484331
"Methylase","UNC0631","E11","F11",0.801571466602258,0.745004285867351,0.789578148589013,0.791731260736582,0.888066969653017,0.682274607039126,0.838385731631645,0.733856538005379,0.782885859725013,0.816459347128341,0.665096180546902,1.02155237833943,1.15213559022256,0.834452807017359
"Methylase","UNC0638","E3","F3",1.83978705800942,1.92439899729857,0.964465917625651,1.0404685795429,0.933527375212817,0.896358543417367,0.802467469464723,1.0210745709701,2.02224979377138,1.01794932539765,1.70202627758356,1.25783836275033,1.34542669691133,0.864558681183669
"Methylase","UNC0642","E16","F16",1.28035170014843,0.790189478232254,0.813935873988684,1.02967755784139,0.946655502491922,0.860722370347691,0.885566705552778,0.732549763140516,0.830368604244064,0.976603592046562,1.68699476475945,1.19044827168067,1.85465631500825,0.850532119900542
"Methylase","UNC0646","G2","H2",1.56583511150391,1.67304860186596,0.80217723315879,1.0566818180045,1.00865681297384,1.03939536802405,0.862129211893432,0.992785985381217,1.75811886975745,1.10310613823139,1.25743399568654,0.996189249272375,1.12829919157889,0.768649662495994
"Methylase","UNC1215","C18","D18",1.60551990786169,0.433453419156563,0.847211833102767,1.07625545346213,0.965082121413455,0.742007808317752,0.967748952834023,0.891642383461586,0.455493423520456,0.87670489884171,1.37420149192923,1.23885323258714,1.79311754211456,1.05270189211161
"Methylase","UNC1999","E17","F17",1.93120437258342,0.838053126656067,0.905511688024194,0.935843732779076,1.04775372297748,0.909040555102368,0.915288501297675,1.03980404463588,0.9238949817215,0.892270371220933,1.26954941285486,1.1064334425324,1.8449471170181,1.05513842356245
"Methylase","WDR5-0103","C15","D15",1.70195073440618,0.687492499482382,0.805913733282607,0.928123060889431,0.996276322045276,0.951028418492758,0.919018663450088,1.02803449840438,0.746749242974391,1.06839238866137,1.69548259296735,1.05084972932149,1.86163842388702,0.955105766722479
"Multiple","(+)-Abscisic Acid","A2","B2",1.69108268946942,1.07957488889808,0.821235530345963,1.15599465426545,0.997858614999643,1.08825831591178,0.925360383715409,0.787816843529565,1.13446852731663,1.18132166066581,1.15585179621484,1.08578576737063,1.44950104986125,1.06560652319142
"Multiple","1-Naphthoic Acid","I6","J6",1.38774459269529,0.640527849824758,0.7923855331955,0.901286977444895,0.895857353621993,0.959946216781347,0.917764021718663,0.921065324786881,0.673097062527712,0.86884457742093,1.70453448803964,1.15243923491983,1.33365546604102,0.955795699642008
"Multiple","3,3Õ-Diindolylmethane","G18","H18",1.64286281433187,0.721706128388026,0.715075621626192,0.948348332308724,0.913234170932233,0.906087583438148,0.945869498007746,0.847382515197049,0.758403050170468,1.00228278730623,0.897070073832189,1.06544357035394,1.3598205972149,1.00248805331007
"Multiple","Isoliquiritigenin","E5","F5",1.64277121125047,0.901808719318371,0.977748784513136,1.13172038659981,0.997739768784266,1.12006676308868,1.0228644850233,1.14966501713542,0.947663399961678,1.07800089626475,1.40399616100042,1.09080026518005,1.78332539118545,1.1530608328664
"Multiple","Sodium 4-Phenylbutyrate","I7","J7",1.6488272461492,0.846393413551841,0.724714460457971,1.03197672317518,1.01382460325721,0.950889615105301,0.951548293211342,0.9370438540491,0.889430366783291,1.03596329384207,1.12877232785941,1.09582730014532,1.08442449985806,1.00317369103979
"p53 agonist","Tenovin-1","M6","N6",1.46568804528179,0.244675853429377,1.02691545451146,1.00184722125452,0.694837343726829,0.781761014204569,0.89757610398167,1.18650322062502,0.257116998519006,1.2068496710076,1.39428514447056,1.26306433529144,1.41488161526077,0.925420941630698
"PARP","3-amino Benzamide","A3","B3",1.73407143088636,1.2710508629017,0.9176704246925,1.21865469239061,1.01041319107355,0.97818575095586,0.973343881177065,1.08376049717922,1.33568056779501,0.906593343604011,1.27710007221882,1.25351381910278,1.27573394426298,0.980498195386355
"PARP","BSI-201","I5","J5",1.57230206306087,0.684866772667265,0.983295260749999,0.953495738047981,1.09523545703642,1.0006968473664,1.017338371736,1.10952001932999,0.719690506870686,0.868706200774911,1.4795911311485,1.1570949573397,1.09235867754351,0.972158109525637
"PARP","Rucaparib (phosphate)","I8","J8",1.5418763460346,0.562449729397642,0.64184959410124,0.672497810528556,0.772919363584871,0.882450069734593,1.01002099903955,0.780606842585924,0.591048868180573,0.870786103882739,0.725475061497456,1.07727711794145,1.22603900483135,0.929953954410953
"Proline hydroxylase","DMOG","K15","L15",1.13015948968458,0.788173128509907,0.92414299844916,0.91009259793961,0.931494654806002,0.740552142740925,0.94895175154738,0.901233188710233,0.828249728264648,0.852384935206847,0.855918044668446,1.11304157881254,1.17656750559082,1.01257913616688
"Proline hydroxylase","Octyl-_-ketoglutarate","K5","L5",1.32052225220897,1.10628043525183,0.656460026057529,0.905553020129025,0.991131315086798,1.00512331343527,1.00310741309193,0.780453334313533,1.162531982807,0.949929454360991,1.1773034928106,1.09878227624208,1.01273425610025,0.840161106320802
"REV-ERB_ agonist","GSK4112","K4","L4",1.43670309798695,0.775835180491976,0.883169066307546,0.990779005678012,0.904102496538685,0.854094069104211,0.952979932627893,0.820173375640214,0.81528442695767,0.954189387609862,1.05847392474036,1.01682003681793,1.18867849401903,0.846795906448454
"Rho GTPase","CCG-100602","E6","F6",1.69055854074282,0.756420738333488,0.76936963143598,1.04673936161336,0.885622828572471,1.05570018039325,0.937852159486787,0.952887000951505,0.794882809774174,1.13462147608489,1.73417932934284,1.07989114333414,1.6517929195056,1.06330735640525
"SIRT","AGK2","M11","N11",1.06442515854937,0.721544844753018,0.749473985400077,0.74493846663062,0.905802694401522,0.826389578153186,1.01358781240887,0.95195564671143,0.758233565672663,0.781772311573636,0.909413064368726,0.955479610289891,0.6638046380054,0.9222905652813
"SIRT","AGK7","G21","H21",1.81212249845849,0.821859926840619,0.944569494679063,1.09742769204621,1.03627231521388,1.00085901322601,0.948339755619845,1.30594728594369,0.863649414646074,1.1362026675815,1.83530787467585,1.06327545156276,1.61662952375734,0.977791836712549
"SIRT","AK-7","C19","D19",1.39045452782114,0.866967407163985,0.930633639610203,0.979412318381737,0.871868651165117,0.951732927145774,0.955549180535384,0.819113038240566,0.911050495663849,0.965997260856791,1.89604135218542,1.09292676780224,2.01418588193502,1.02324345752675
"SIRT","EX-527","K22","L22",0.35583869051464,0.510123840294618,0.944110414195201,0.830238395012178,1.00430723760735,0.779895987707007,1.0142939210334,1.03503393304784,0.536062340648582,1.152128733862,1.19810368015769,0.953092466483939,1.18473976023357,0.912005543932835
"SIRT","JGB1741","C10","D10",1.70785527555232,0.605353598389506,0.725368670390759,0.955975405275762,0.786770663937616,0.948422847399829,0.918716212413122,1.0935044034096,0.636134289833041,0.984199789181884,1.51544473364397,1.18446961795744,1.10373637002183,1.08102284519602
"SIRT","Nicotinamide","G6","H6",1.8822709690267,0.684782979092512,0.730370649934739,0.9079878011498,0.902764036498711,0.816993464052288,0.961039459676944,0.738938308760402,0.719602452605691,0.843031753932699,1.66966962394516,1.09891628108273,1.05447821490612,0.99672182487226
"SIRT","Salermide","O7","P7",1.60527990872879,1.10249239574162,0.964447860642102,0.907650739025597,1.07767594030827,1.03013549417528,0.963869263673991,0.714468291206238,1.15855133111831,0.915927494278418,0.804756573987343,1.109091483864,0.860213099311158,0.912476263550956
"SIRT","SIRT1/2 Inhibitor IV","E13","F13",1.30304466643681,0.432233797932393,0.81513877432111,0.810017853552809,1.00428644490094,0.819124617801651,1.00449276404157,0.803508683408342,0.454211787657769,0.865501010331202,0.776435296498239,1.04985075708095,1.7623466935627,1.15790447677715
"SIRT","Sirtinol","A7","B7",1.51623068149756,1.01009100275963,0.987731555441631,1.0337588373662,0.981341214447589,0.947629282980536,0.996046535160023,1.05402246889069,1.43577531867208,1.10825542484562,1.67595293588183,1.148575070274,1.84916285756544,1.13859022664551
"SIRT","Splitomicin","O3","P3",1.65179472391747,0.633097086872686,0.866218100260654,0.978594899876462,1.02938931331159,0.893279486488273,0.990153852224801,0.968344614138724,0.665288464171297,1.03703453212271,1.00391863840263,0.947860590755308,0.54184608548321,0.730656567373722
"SIRT agonist","CAY10591","K21","L21",0.711960514578973,0.706227765277951,0.87874915194371,0.990158145333938,1.07770741682444,0.95195987738296,0.96893577965888,0.959657158441404,0.742137651648016,1.00605354602467,1.71985082796365,1.15076967784999,1.10976414694042,1.0813714041606
"SIRT agonist","trans-Resveratrol","K14","L14",1.14966248101445,0.506438413422405,0.861194174264084,0.900097377696199,0.909969116124008,0.790296300501313,0.959237432278917,0.850709572465468,0.532189519189646,1.0180414559572,0.758048724140397,1.07084034926291,1.48205422270834,0.814136816027548
"Topoisomerase II","Etoposide","M2","N2",1.61092173262129,1.12274079158087,0.954908568007529,1.08897161184483,0.929378600100638,1.03791871569615,1.06537346590756,0.907633310004169,1.17982930640702,1.12670357505909,1.19185413990485,1.1251621884852,1.1101175310572,0.920714281974297
