"Class","Compound","WellName_R1","WellName_R2","Canx_H","Dnajc5_H","Egfr_H","Errfi1_H","Gapdh_H","Kpnb1_H","Myc_H","Nras_H","P53_H","Rab7a_H","Rpap3_H","RhoA_H","Sec16a_H","Slc2a1_H"
"Demythylase","Methylstat (hydrate)","G3","H3",1.11771675344252,0.834363642206748,0.867666322009049,1.03053132756775,0.919686276245272,0.955385751798319,0.854770971296562,0.838137500711207,1.92569254306149,0.881965766338293,1.07251726905608,1.82570660229728,1.00218200140035,0.85777809077913
"Demythylase","N-Oxalylglycine","C14","D14",1.2296981611907,1.11166946091057,0.594369001424854,0.554467842974196,0.925003846741547,1.05427462255236,1.03401956762778,1.40906613339523,1.01560013344161,0.87934085274718,1.20221439125819,1.47362122582996,1.07698268073407,1.11706073660001
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","A16","B16",1.37087242927049,0.906751047280513,0.944928618981263,1.14182952487816,0.976930758046238,0.97634003340369,1.04623260050712,1.11608821123866,0.628319655783463,1.25044707242168,1.01766340293601,1.49905067354659,1.08826780530769,1.36015094342442
"DNMT","5-Azacytidine","G9","H9",1.31206155169328,1.44836783982914,1.22293071823436,1.68446031827597,0.684633632387204,1.01020049585038,1.7553688763589,0.965186523370637,1.52761168944694,1.11096070353834,1.0904074205109,NA,1.50971165313425,1.35581495389616
"DNMT","6-Thioguanine","G16","H16",1.53702279060174,0.935381302817656,1.51456463040505,1.42761856990301,0.742986380222201,0.648666306802045,0.938309203465352,0.857693931027378,0.629812490538675,0.741364471886317,0.994213286662561,1.48484445254945,1.30193137717358,0.942643413301895
"DNMT","Decitabine","G11","H11",1.31412037377477,0.848234835236863,0.602278468287007,0.686572343284905,0.936993148579407,0.737177031438638,0.901333900469218,0.958366035763232,0.709405359487435,0.780473651043227,1.13337774783148,1.13632997846832,0.960808023195044,1.03697745125577
"DNMT","RG-108","A15","B15",1.33751305453564,1.06370804076782,1.03504848684407,0.980850262032244,1.16921718100657,1.02448492584056,0.996013815341806,1.19654897274916,0.530770365610458,0.913784841396714,1.09864714059487,1.6463471757837,1.17001748961515,1.39417175599074
"DNMT","RSC-133","K18","L18",1.03419824130528,0.811538881412739,0.862491234601863,0.832135150867976,0.850190146904476,0.672586562309123,0.992952450418303,1.03131712737577,0.769064253415424,0.740541215555629,1.98127365819333,1.27366892403895,0.938131874567419,1.17522058780873
"DNMT","S-Adenosylhomocysteine","A17","B17",1.3055185736839,0.639540033840576,1.03130456231825,1.25911053007728,0.974642613431404,0.840223145565757,1.04380915634284,1.15484792590864,1.08299646244488,1.05103573698249,0.933081992797364,1.41952380180611,1.42351456747685,1.08351911986713
"DNMT","SGI-1027","G10","H10",1.13480859094644,1.10598506192556,0.552961984916294,0.691207976543962,0.748995954798234,0.903017162804821,0.974220616169239,1.15767231845372,0.657124459587461,0.6544453274544,1.40479204043972,1.01751083215567,0.958669358484922,0.983109794239791
"DNMT","Zebularine","E8","F8",1.2772393956637,0.691187394468306,0.654015899154118,0.926862243178606,0.842968020255716,0.814489166363964,1.01484663582572,1.10558107012867,1.00809785073628,0.859785297238532,0.989515300915571,1.26522536555742,0.864784797975772,1.09206707992586
"GPCR","Suramin (sodium salt)","G5","H5",1.4064183250518,0.826192169070931,0.774729039978218,0.823634438366709,0.915589944520143,1.01138736086327,0.981726052511111,1.02614359536859,1.12194366261962,0.973104323146084,0.998044800131088,1.30715386138702,1.11075454417128,1.02202865253557
"HAT","Anacardic Acid","M10","N10",0.972679900837167,0.734084211796317,0.550999638534893,0.649603370264061,0.936549732657054,0.920192868804192,0.917995906076316,0.892292917717393,1.34076181233103,0.949535603525923,0.907704079664308,0.928390281137698,0.784985620597981,0.804901748959422
"HAT","Butyrolactone 3","M4","N4",0.904073151738878,0.56297757932988,0.534853992538938,0.819906163027176,0.896223756390659,0.691985890601083,1.00944956828335,1.1622016852092,0.239862019359038,1.0938600421621,1.14623372349883,1.00931855430316,0.823188473973183,0.868819830057029
"HAT","C646","A8","B8",1.33630956320217,1.56382937475761,0.966402642696279,0.86420896125609,0.909650114906487,0.947664628903145,1.03580015329459,1.07590342527607,1.13658174099541,1.18250220530874,1.0069211681133,1.58896858572546,1.31904096785646,1.38342155840691
"HAT","CAY10669","E7","F7",1.3618301546656,0.950351092626174,0.843980044587476,0.847821414219123,0.855148011324003,0.976752534921895,0.922992530320331,0.945156142198665,NA,0.833408387391932,1.08909881834763,1.11542612133466,0.968358115558894,0.981520388987582
"HAT","CPTH2 (hydrochloride)","K11","L11",1.03921437585811,0.723404819527396,0.768147923825519,0.919391149826802,1.02924887788494,0.557659319194574,0.948007206637569,0.981427564276796,0.954447540314417,0.959420540573426,0.916148710956655,1.11956496654587,0.80527639258692,0.946638276550972
"HAT","Delphinidin (chloride)","E9","F9",1.23329306284851,0.953674872672075,0.820551666787743,0.784904040258897,0.906878842879579,0.556618109834497,0.965217182504186,0.853298642349819,0.593680045442404,0.966928656068978,1.01786132171368,1.33992349543263,0.95179046319824,0.972870937521749
"HAT","Garcinol","A10","B10",1.38294384684434,0.751407849719176,0.900728755508629,0.715513462404028,0.831873162830295,0.9561808043178,1.00673626166643,0.936400421920664,0.969825031278025,1.12620962887268,1.02806656502835,1.84868842123444,1.13593480048076,1.21047181959023
"HAT","I-CBP112 (hydrochloride)","E14","F14",1.17077879766106,1.18301781162822,0.775765736305768,0.718621388852547,0.843328578373636,0.735336494630113,0.986486518632036,0.943169287891444,0.392712786907874,0.944935351297361,1.06450037386128,1.16559367119921,1.31699974582034,1.11024111182477
"HAT","SGC-CBP30","E15","F15",1.13244641225854,0.811454238223915,0.772270970598603,0.953792169151195,1.11886921565815,1.09087530854498,0.965367459425966,1.25916384739031,1.10553079739425,1.00630406277954,1.10370773747334,1.68835519094901,1.28974428084691,1.25168944672115
"HDAC","2-hexyl-4-Pentynoic Acid","E20","F20",1.20527606235334,0.938037227495231,0.951077245529157,0.966863694477138,1.08084736707161,0.998655946929384,0.986896825407466,1.0216464283257,1.14167679454529,1.34623755359692,1.03007532020903,1.41151771065019,1.20095476268665,1.36542036726176
"HDAC","4-iodo-SAHA","A6","B6",1.16069757046192,0.398502372289632,0.804101661521557,0.481859500725094,0.784972271015075,0.532896483565884,0.563856882860729,0.790619263539051,2.66554498169398,1.03736253349494,1.24912059976074,3.70689041226915,1.22277760311968,0.925681588963541
"HDAC","Apicidin","C4","D4",1.11706008603054,0.819366709669679,0.271839952139274,0.31939807153886,1.50888331331742,1.22334135965369,0.37841702578924,0.662030300382301,0.200714567585699,0.694636611771608,1.17049264179299,2.92939976347724,1.15877539379532,0.599179950261417
"HDAC","BML-210","K19","L19",0.521424678617923,1.08711763156125,0.895856363047019,0.782761299701729,0.825717837181298,0.711328332700884,0.770818978721228,0.939191432965766,0.932812767536414,0.909392871762459,1.00048866282838,1.20707829757698,0.89878824738963,0.945620003874071
"HDAC","BRD73954","K13","L13",1.08525986584893,1.19081951447645,0.909480629461551,0.674642672469049,0.811389453083424,0.775102616396902,0.991590747378648,1.1195262223976,0.848982089774938,1.17000950156873,0.843689860471366,1.06651046278299,1.10034661507325,0.895117558421256
"HDAC","CAY10398","K17","L17",0.80676326513865,0.826146534306377,0.982698613873269,0.951621646320926,0.809885420187957,0.733373109619057,0.455563834491256,0.76195171904264,0.350033569992582,0.628061643867623,0.985723680263594,2.14655770265279,1.19109157789785,0.92609683302587
"HDAC","CAY10603","O2","P2",0.811192027932839,1.03724989478516,0.37838326826064,0.48305375322877,1.19711341249469,0.328283343855604,0.488440435151097,0.601752202678526,0.506592728139993,0.766368248244455,1.10692050373005,1.64789205435478,1.23498530528789,0.532584586296301
"HDAC","CAY10683","G13","H13",1.11861750551481,0.880414354799091,0.631364062803633,0.595256566226491,0.779316443025937,0.761541049340325,1.03013173714707,0.985467800869103,0.733583051893586,0.62547487265777,0.912895214001065,1.12348781926817,1.24093631184799,1.18021520839275
"HDAC","CBHA","O4","P4",0.642692139687103,0.54251608314772,0.37845369269025,0.459348018659594,1.15849619491463,0.464762755208598,0.432674640382523,0.692435443972276,0.00349271062968768,0.604157835406447,1.08597200556305,2.74902009141915,0.920998140534655,0.774676713652666
"HDAC","Chidamide","A19","B19",1.13085770365431,1.41884773942058,0.916848683357541,1.20593934214043,0.995488460787745,1.10074459284166,1.1153425170297,1.39534061648459,0.270529253420322,1.27194985769047,1.11746843801464,1.35402325459084,1.28105217476473,1.61770484061516
"HDAC","CI-994","K10","L10",0.98019367908708,0.697473391960087,0.703893391612603,0.830300594590916,0.690125568435,0.595816811733807,0.783391531076042,1.19631288055845,0.413596172983749,0.936205234424296,1.29026892005274,0.909882146766451,0.902751341464564,0.865510286652746
"HDAC","coumarin-SAHA","C11","D11",1.28728468441754,1.65720981367838,0.506578172066521,0.79570033002945,0.758588037158447,0.811224847253733,0.584309044603422,0.850984293304179,0.488752544649192,0.738496647764851,1.0580131572984,1.77747798662723,0.866418352316132,0.739113993144142
"HDAC","CUDC-101","I18","J18",0.761721831392369,1.09578109059084,0.358856782788428,0.28632768424082,1.31672109696717,0.477690653783174,0.395159465758095,0.831452737101134,0.330875327120628,0.767312903804769,1.07717769814582,4.41064005125948,1.09451439679711,0.464441386287008
"HDAC","HC Toxin","C5","D5",0.795330575982133,0.965166572155675,0.233739412570305,0.222602423912491,1.21057606631196,0.310180799444302,0.437186468530569,0.658942020404488,NA,1.05037297182137,1.13824937985915,3.50417219603389,1.46722338439303,0.375693496998488
"HDAC","HNHA","A14","B14",1.47327749629261,1.06696858601549,1.06295445907289,0.846414487054895,0.971265069877496,1.19820668627915,1.06900543026613,1.36197188221261,0.901634323296081,1.310875727513,1.03765678162885,1.7530577244585,1.05733456877028,1.36110676108904
"HDAC","HPOB","E19","F19",1.06526557697719,0.62079917439646,0.976884986359331,0.997946080870698,0.887656036176745,0.679312398751109,0.920657085473903,0.906619620664952,1.25977131453574,0.91526545170469,1.13775752012193,1.4289035902908,1.04826689350586,1.12493659640728
"HDAC","ITF 2357","E10","F10",1.06873494714848,0.91603790672674,0.244275983814093,0.192197880115379,0.947500201423278,0.183673310298117,0.374519856389093,0.534692604675217,1.03450174743772,0.763932353506515,1.03982696950203,3.44576101199002,1.12770135323939,0.311944027493472
"HDAC","KD 5170","O10","P10",0.837032402924814,0.658703634698706,0.311281035417678,0.200688068416983,1.28455038230499,0.332867544037945,0.45449914996552,0.917539747441707,0.0436876240720634,0.845459985349448,1.15572764120938,2.87515203444943,0.885766697200968,0.672947456840547
"HDAC","LAQ824","I19","J19",0.923493570101958,1.38700691817191,0.340346379712735,0.269952954609431,1.33354360817582,0.30172872067864,0.447418281767943,0.664861517444117,0.623913078824845,0.925892584781436,1.17752287074858,3.70653099970499,1.25282160438259,0.345845762880962
"HDAC","M 344","O5","P5",0.720477265148714,0.772617589101343,0.341837573418187,0.392727107469321,1.76137277639785,1.54294228130855,0.420992499615404,0.744281080223843,0.391977193152829,0.662632454992484,1.11713779549724,3.16431308822163,1.12953020870352,0.437391553300152
"HDAC","MC 1568","I14","J14",1.1641416453007,1.0008959461318,0.575867166602829,0.591158650024485,0.709364059255974,0.925676493846792,0.929888692292431,0.989199922794729,0.204613627054554,0.734590311730193,0.84093237428205,1.30862502563409,1.01426631182888,1.03707442295037
"HDAC","MS-275","A13","B13",1.05900636903389,1.09604074055901,0.833772286134558,0.682176924794486,0.752712545972722,0.499555916793767,0.737577979366208,1.1088628949668,2.93747681853976,0.838216638650522,1.08625463172455,1.70564255622582,0.980784025288545,1.14015777457826
"HDAC","Oxamflatin","O6","P6",1.01159413010897,0.671328223272772,0.289038088699872,0.266985656590469,1.03304082957894,0.511063919066948,0.350108869615511,0.687436260344132,0.966628884485461,0.659607013463976,0.990887925417921,4.00897110302392,0.876043983719319,0.382555097710208
"HDAC","Panobinostat","O11","P11",0.697147776370673,1.0912384801932,0.289880661221253,0.229100144614499,1.5823500860089,0.293971245119323,0.445045069290581,0.731083387352237,0.389176349448973,0.942419338015813,1.02336054175546,2.94105217156656,0.886963282184173,0.511789687862792
"HDAC","PCI 34051","A5","B5",1.22453954687547,1.20763400977119,0.973280816319349,1.15980353334208,0.976792863555043,1.02097242994323,1.15249393376845,0.865299018686358,0.217071549493136,1.23622019354581,1.06247917212324,1.77617424337298,1.09534247374732,1.44602154659106
"HDAC","Pimelic Diphenylamide 106","O9","P9",0.863264689056322,0.924340546444386,0.711686994434986,0.665151338168182,0.9716954306199,0.876372610287373,0.700740532884372,0.72225976104641,0.839070073011318,1.0455939068228,1.0598106706929,1.08608110509758,1.05392863344304,0.806009338325731
"HDAC","Pyroxamide","C13","D13",1.01281911340902,0.497491035421168,0.366596861299516,0.884112639497243,0.686134452797576,0.603358692757196,0.544857679384296,0.774929625294643,0.434825967004991,0.893170312838636,1.05371705359087,1.9960182710405,1.20130663442839,0.872719985175321
"HDAC","RGFP966","I22","J22",1.2271822878686,1.23888125141976,0.796334881213471,1.01923878109055,0.878340673159441,1.06391159776259,0.959815085627392,0.838020536477896,0.709813339621614,0.912347475328106,1.07469322345318,0.983021849667069,1.1516591966569,1.08897473036467
"HDAC","SAHA","M13","N13",1.02142757395148,0.891788456467772,0.35282648269038,0.333230019979517,1.43728638529835,1.42734085029767,0.510728802285,0.98442945212503,0.614300405331986,0.887478158845632,1.10076107253711,2.36422224755548,0.743608123981754,0.611845808749843
"HDAC","SB939","A4","B4",1.00228303419026,1.24266338023692,0.266886085218414,0.312466093386883,1.24220460062004,0.4512616223205,0.458217694659744,0.771513341274337,0.564891846265769,0.843705547935004,1.24957044398684,3.86089852344052,1.25145472866866,0.530791862003241
"HDAC","Scriptaid","C2","D2",0.974909711083603,1.05216380332378,0.384628469056794,0.553148575426351,1.1154199805575,0.474775535168175,0.492130440976495,0.999068892663928,2.2523649817564,0.918130669586355,1.14699363655736,3.24247262045018,1.33187597494638,0.609429409675107
"HDAC","Sodium Butyrate","M8","N8",0.94423872328287,0.681669827106189,0.783038303710546,0.65544276331201,0.779961498554095,1.0818343566287,0.920395116895734,0.878041027927385,0.717532671778272,0.831016772537381,1.08083228517112,0.970164058260038,0.975058533383184,1.02490261280333
"HDAC","Tenovin-6","M7","N7",1.04602536254677,0.719462832466812,1.03209132231641,0.757123225790146,0.771961515871711,0.934535920169731,0.818374817163823,0.986869603242872,1.0847475430241,0.809860324828857,1.07924489278728,1.13480688243184,1.40643290151543,0.77526338111326
"HDAC","Trichostatin A","K16","L16",0.937610614030675,0.290642274504202,0.379943867184808,0.222943519340747,1.02772295164884,0.368958762069229,0.514540473530389,0.67763887437236,0.814159190802983,0.60194521163912,1.21727592776499,3.68683850924501,1.22279697124202,0.666380740328808
"HDAC","Tubacin","A20","B20",1.37552071985104,0.842044115525123,0.782343206314236,0.704573176669926,1.12601583782765,1.11158795471993,1.00488270969339,0.967702804597227,0.621349213829367,1.46828989106523,1.02789757706687,1.55712947981094,1.1179149988409,1.45334681894685
"HDAC","Tubastatin A","G17","H17",1.08330388604739,0.95696805811871,0.913890653931186,1.14640717017212,1.13653618945779,0.675317419086276,0.965984612603498,0.868031433765076,1.23991176297016,0.852270864710443,1.0393707726323,1.1310910329226,1.06456651305267,1.16718140471915
"HDAC","Tubastatin A (trifluoroacetate salt)","A9","B9",1.18741143868759,1.26774222424285,0.804258973719209,1.05496490235463,0.743501766792963,0.869781349965015,0.933793960765051,0.932514855193461,0.855353596870487,1.10924383515774,0.961932067500969,1.58445700151561,1.17675044572052,1.03366230455581
"HDAC","Valproic Acid (sodium salt)","M5","N5",1.07493253735172,0.895483370903803,0.882281530503327,1.27386252941872,1.09202377474781,0.870136347556808,0.943037332556456,1.11681209488581,0.848561391208909,1.01699060336052,0.995324666703372,0.904655889885659,1.04243048059432,1.0471126265695
"JAK2","Lestaurtinib","M3","N3",0.613661227847461,0.798753045922014,0.481874876481166,0.790038864758917,1.02101492984492,0.73194614511336,0.839625273159979,0.868673678072513,0.931991926445278,1.00687155700266,0.839185059294159,0.325979077061329,1.26851908739809,0.526478912593742
"Kinase","Phthalazinone pyrazole","E4","F4",1.3811970558186,1.05271184030364,0.880373825498007,0.8916377383078,0.822676349321848,1.08023177893099,1.0394008375033,1.06214441774496,1.34955031582147,1.33789340742706,0.987799497400711,1.37358374582151,1.04494236858485,1.26108250165167
"Kinase","Piceatannol","K20","L20",1.04347556487627,0.884789131826027,0.879539241395639,0.915813541640226,0.8379636347051,0.79812598038332,0.983145977099011,1.37918711844018,0.347852698917993,0.936718570058235,0.941219756469356,0.987421553642436,1.12566620023225,0.801613925599267
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","I15","J15",1.13074108563062,1.07046342403574,0.700668353399104,0.6829587105778,1.12547763116868,0.885514634838287,0.953306105461451,0.799663097681255,1.20897468776907,0.900218432315078,1.0886845597953,1.27667726840409,1.23585871258453,1.18104254120958
"Methylase","(_)-Neplanocin A","C7","D7",0.976200238841036,0.824606017649389,0.665899645351604,0.882791460194239,1.12057654172137,1.22805543100716,1.04131935504544,1.0693408905112,1.20094873417546,1.13568220109018,1.13471402539832,1.50152078342369,1.4222527871688,1.06455996321839
"Methylase","(R)-PFI-2 (hydrochloride)","E18","F18",1.30997187281251,0.724942418064722,0.766969689503962,0.9711918816873,1.07802855516034,0.98290532979745,0.997146987148696,0.92830221608491,1.04145914517569,0.781112595296347,1.01504977899038,1.15534008305657,1.15320770118605,1.15239408894422
"Methylase","2,4-Pyridinedicarboxylic Acid","G7","H7",1.33421791465233,0.829196703290196,0.80327294877542,0.980938947434747,0.88400681253514,0.921205649412693,1.01011501568574,0.940852311656651,0.846783215359643,0.641559368788986,0.97566845312395,1.13606324400465,0.908257025425767,1.30186808190222
"Methylase","3-Deazaneplanocin A","A21","B21",0.90584811012513,1.49388856850338,1.05508413771791,0.741754848634127,1.16415865724231,1.29927385564984,0.997478506732627,1.40748103917541,0.835381486087832,1.30724419275247,1.02570480301497,1.24336537041407,1.33123730502867,0.984141701536245
"Methylase","3-Deazaneplanocin A (hydrochloride)","G4","H4",1.00844321154159,0.891637912831907,0.607022553236273,0.624072645938516,0.803890224225547,1.10271153341651,1.02265227760084,0.864971250064062,1.70316844309632,0.888305180035674,0.883647785176623,1.32353993641005,1.35045933374301,0.962615086018795
"Methylase","5-Methyl-2Õ-deoxycytidine","G22","H22",1.25617534724253,1.539360323815,0.972383598579931,0.854172126791274,0.923717678270355,0.913190555526849,1.02094733452777,1.2872449978066,0.647436661429321,0.964120112027258,0.954134931042234,1.2475293934394,0.949911202974607,1.04958405910914
"Methylase","5-Methylcytidine","G20","H20",1.14713587761243,0.742185687613455,1.00141449249055,0.682641691215052,0.89969267929202,0.714325145079421,0.97258361697287,1.04006737768868,0.895568101442576,1.01556193646568,0.929885633016952,1.14830862726552,1.12816564160983,0.999852225724381
"Methylase","BIX01294 (hydrochloride hydrate)","M9","N9",0.96060316041545,0.624460624897946,0.704208116212293,0.591938042018746,0.898635840678496,1.00821354835838,0.904027389464496,1.08486755695179,0.5340548163065,0.79520246394749,1.1757352040878,0.83737878175576,0.99847634476193,0.89449984447356
"Methylase","Ellagic Acid","A11","B11",1.47596144848872,1.30722916482589,0.777809138137076,0.86046618752238,0.868163027220436,0.950918093099763,1.04383621011893,0.922206798226008,1.61230342832511,1.1433240923553,1.1035947950084,1.80910176150899,0.961470365493439,1.21838966126223
"Methylase","EPZ005687","C16","D16",1.49287485239541,1.02050207190357,0.669286569576484,0.802370499696765,1.14014263302011,1.14985727862347,1.0173043700998,1.0790321269848,1.07007749974843,1.32399865233772,1.00955178467847,1.34947194760133,1.21340488278107,1.30636105216171
"Methylase","EPZ5676","I13","J13",1.14905160640413,0.927549504340494,0.535497853047922,0.640618874463133,0.960128038190393,0.96118144858759,0.905251514113935,1.15652274448813,0.842235847740222,0.888329725790073,0.89497713225035,1.14841613541656,0.861099935281568,1.04611119042869
"Methylase","Gemcitabine","K2","L2",1.09755775105634,0.984397700802671,0.771490244325405,0.827019770841367,0.876351499727768,0.887866016808303,0.92937903839787,1.10521969802918,0.992321420763278,1.05061146168974,1.0625644965864,1.23571683959944,1.1181135827702,0.858822882883166
"Methylase","GSK126","G14","H14",0.956294120528453,0.846375465422105,0.688693891888376,0.65285691454907,0.861759462561991,0.718529797199124,1.02088348520279,0.888518298652498,0.48468871661602,0.624024482188254,0.959493340888134,1.16720164244358,0.94791326343453,1.07133686678294
"Methylase","GSK343","C20","D20",1.38288800840087,1.37413023021776,0.565045093684317,0.903860823308591,0.899475766429404,1.03152935614622,0.986367377522677,0.938458852633597,2.42276680542278,1.34071098941946,0.968809892044036,1.55614039869526,1.31943237170721,1.08909767670181
"Methylase","Lomeguatrib","K3","L3",1.24384117134385,0.92667645477363,0.770579073262159,0.947256104265986,0.875383402553203,0.932104616242256,0.944154737303875,0.922827681793827,1.15290977697684,0.902408045801008,1.02399241982617,1.03582274538287,0.949243493480354,1.13945172231931
"Methylase","MI-2 (hydrochloride)","I10","J10",1.23575096446585,1.08581068015792,0.631097781448473,0.762918485730706,0.628090417802312,0.848257994767248,0.979510273863839,0.968302506841737,0.700251457165596,0.799141827387665,0.858638774799875,1.08189844103457,1.00373243917208,1.12750186663255
"Methylase","MI-nc (hydrochloride)","I11","J11",1.14667650636852,0.88157626472649,0.907935900284254,0.684728989667131,0.692153080014163,0.9958142615554,1.0468937259122,0.975158773992567,1.28144367876298,0.751974305457619,0.9206718702035,1.11044184106443,1.05146747395912,0.946759242349964
