"WellName","Canx","Egfr","Nras","Errfi1","Gapdh","Kpnb1","Myc","P53","Rab7a","RhoA","Sec16a","Dnajc5","Rpap3","Slc2a1"
"E19",4.71617698771018,2.6594576346256,2.85408604165728,9.58135049263963,6.21511872192117,1.81705035785675,4.71064627250654,1.35809996536534,4.09052038819337,2.4969092237827,4.01010413418686,6.00853108030298,1.45425935413974,16.0688694964132
"E2",5.13432885105393,1.9430680119702,1.94383855945678,2.63636873454739,4.88379644164886,2.38716057091041,5.86702342247935,2.02453776032525,4.47634975323052,2.20879844704341,2.37738951214885,7.43176530593616,1.70975729197979,6.53461295834865
"E20",4.72212410099977,2.72424377445882,2.33469097065855,9.2352410325756,4.72631641687044,2.912667155616,3.56336881685489,2.19490255785188,6.73504959031271,2.79231311869957,4.18170370005758,7.50765869652665,1.17942294907306,4.44363538678054
"E21",2.53995756349022,2.9661354056216,2.82263133494966,9.77520640466014,5.44012541542114,1.84763573806623,4.29225371302233,2.52948340513239,4.04869069056951,3.20970523264329,3.37942877179531,16.9843107784679,1.43984162511849,8.22383429284156
"E22",4.98361319458697,3.06496549419392,2.47052045801233,27.7236437787552,21.1450363658929,3.51753848623383,6.13466558827529,1.78841739605904,4.79853664048079,2.68218020365264,2.56611100451862,49.1033653707735,1.26755653548271,9.14356528903901
"E23",5.19668585401392,3.51440534579246,2.51400856272081,7.97156613326596,9.69122287881781,3.18262428307865,6.64952076358057,2.42107330020179,5.12076255976045,2.8531768483067,6.7747457893704,NA,NA,11.3007214991859
"E3",3.53071327444253,2.12078648309757,3.92202014997896,8.5913734187084,4.01988755736922,2.2592955909774,2.98926836209552,2.45762437715964,7.94921270060585,2.14171146798901,3.5285759510039,6.39342872956368,1.58102000757857,7.11689400836003
"E4",5.67303965656884,2.88167649270044,1.97437491460255,4.24699862687656,6.32668263096502,3.22387722177835,5.64842574795047,1.98626062953814,5.37398403453032,2.14314203871256,3.89765358623167,7.62302150704604,1.14267696078447,7.43366958552457
"E5",3.18642225029498,2.35133449929416,3.00257498154694,8.633260501723,7.37073548700278,2.8984683998366,3.72297691062436,2.3910929006034,5.85910829685749,2.0879510743308,2.50621671089469,6.67728540161043,1.32342459089155,4.70822442764842
"E6",5.76740776382318,3.84663717744608,2.58093513976417,11.523829365269,3.70026168269946,2.98544236115401,7.17100469589081,2.35543342687076,5.60426253308057,2.72835563066169,3.55976865709658,7.5676097264984,1.36580945712145,8.89067012505614
"E7",5.13279630134185,2.2989369077799,3.01310332465475,11.8892450570595,7.57974270624978,2.71470835570104,5.84030026845482,2.48437368678257,4.75017810234189,2.75773024789492,4.53700449758581,7.04807099339942,1.31693168042473,14.0981175590463
"E8",4.01705483011742,4.21625084262753,2.5031317313886,8.42037984120697,11.5326943651661,3.06379249470458,6.64144649491494,1.95255185157648,5.75214358584769,2.60283388196442,3.69236856323163,6.78268011205406,1.42167492009031,8.77712796306287
"E9",4.33006350799536,2.98399294488548,2.18331371534093,5.98462844228574,9.92201716151437,2.46422782596487,3.65714493080558,2.0723052700119,4.99077397072715,2.74897697126049,4.86807620612198,6.30164236650506,1.17499136895301,7.90332573822295
"F10",3.21377022372526,2.34608188194157,2.27948925586718,2.71245673410665,3.78259343634732,0.826257960756117,0.712731960466049,1.46680980578425,4.79653171426078,2.19662599964014,3.57506393825026,6.78222944965642,1.94513010179923,2.9659845415576
"F11",4.26984993427003,8.13352768913414,2.11188723577634,14.227482775657,5.84566561207962,2.1920578158983,4.1935090604341,2.20039068526167,4.6283241014441,1.75406351717052,3.70480027598036,7.20510431178608,1.26132863754161,7.18421617480892
"F13",4.96386619468559,7.60043843012823,2.47223023347974,9.71224888493268,5.89458959112841,2.69026746248556,3.87343778475916,2.59250631432877,5.05924814476222,2.41553166700231,5.54458221643571,6.39933775751916,1.23150954284046,NA
"F14",3.76400370409353,4.14578063140611,2.20296442543024,7.66411299510815,6.95479306885662,3.41775339091589,3.50358031118044,1.65161436387703,4.66448800966201,2.91143364380723,3.4299967209975,6.42958616809311,1.26082372619477,6.01544760945445
"F15",3.44323235123973,2.80147134599281,2.2613069856647,3.65532519489834,5.4701347287322,2.45040221177391,5.24626555133994,1.80038333510086,5.24190059623164,2.96090670978333,3.77626872063854,8.06405482554228,1.47375128727654,5.44143427519383
"F16",4.56087042794315,4.4898416379611,1.67148405394943,12.7709775434256,5.97402165859329,2.34144549909298,4.2049286178096,1.88090015244638,4.13966151569975,2.34444831869899,3.14933479478649,7.32246585605478,1.25686382825003,11.9554882339168
"F17",4.99155428308877,3.49183003542387,3.29838911459487,9.67080918881574,5.78059665931349,2.47836880618985,5.22299857156693,2.39163595295968,3.71515842595727,2.97194219161775,4.73722550145593,6.75858133331068,1.25735747224033,10.524973376205
"F18",5.8506173070625,23.7048541769845,1.93622930174278,10.8493987050999,6.87125179526693,3.33219132255648,4.34842441343611,2.10878995078941,4.1153339269863,2.34073049528814,2.98732309693548,6.94123680581069,1.18282987387331,7.68981334611331
"F19",3.43938330223547,4.28562811608107,2.72249892686653,6.38791343656642,8.63463809001006,1.87925142560874,3.17764645168983,1.67715945058455,5.33809199545789,2.02187466181962,4.85664740507526,6.3553743097534,1.29198351160625,9.35823434515512
"F2",3.82802120430245,5.08273977855083,1.72119725294603,4.18719960566564,7.05238197859294,2.58777370470056,0.904218858856164,2.33839181731019,7.90640901133569,2.68754586476604,2.8617946920623,6.29804288749724,1.78676718836779,6.49338869413633
"F20",4.18075782618248,2.45588015132741,1.74765631393174,11.8420779308468,5.18104653200676,2.99186997118812,4.70619006736412,2.62058061430267,3.65936061512468,2.78763295411421,4.63777779634188,7.58054067965738,1.38327496563549,11.5034976165489
"F21",3.60567638862635,3.88933535355557,2.07484171205609,11.5267864342637,6.30284978332926,3.0806591602507,3.15190057637803,2.35721799930392,5.33331694320961,3.43601171410344,3.73455582803229,8.41149841523817,1.46909412616711,7.05511342379679
