"WellName","Canx","Egfr","Errfi1","Gapdh","Kpnb1","Myc","P53","RhoA","NRAS","Dnajc5","Rab7a","Slc2a1","Sec16a","Rpap3"
"C17",21.0838661422813,58.5756188838554,18.7399215406838,24.3820521126244,9.70624725372184,23.686174540141,9.24413560589888,13.563621203339,7.0542739777249,9.95392321144461,36.9381484552988,28.692336890551,5.19421260326224,5.20846025946155
"C18",20.2085180793737,67.8678796673758,23.0600468150302,22.2606616061381,8.04450583473845,19.1159992265678,9.05783128202904,11.7359280550213,3.55800571696066,11.720993498761,23.5795473576269,38.354770000648,7.17279117368091,7.3919970865945
"C19",19.2401815712645,53.1530816213644,16.948131237193,17.2626197162183,9.75270516551047,12.8820964139615,7.06582400173451,11.2073528725547,3.53852710159414,11.6525244997775,33.2765818178313,33.6314578459645,5.40233744443307,8.11988632945124
"C2",10.1498263669178,44.0767626483566,13.1062815609788,38.7566779738929,5.90866396647222,12.9232234053842,7.28164336853508,9.82296533674765,10.2713246022171,2.82103913789002,24.5915582234337,23.4129245679519,3.32653838688769,6.52632568346969
"C20",18.8514507839507,66.1192365295191,18.1168345005226,25.428676245977,10.9620803690964,21.7323290522459,10.1664210020973,11.6661033870969,5.69219576779796,12.9512911849682,37.1402113669573,30.2517029562552,8.02693505572674,6.82511096658857
"C21",18.9537379671291,84.5000779062694,14.0931907077384,65.6995716438843,14.8438120158598,15.4981760295616,6.11643612399294,11.3470626759542,4.40102611841302,9.55034730844033,36.6956393325304,39.5617937430395,4.19520048547953,8.28470719899136
"C22",17.3512102372641,81.6303783604385,22.3225085063632,25.960024339696,8.33778511631117,23.4353361151114,8.31489949906476,13.7732356835792,5.79283115137244,10.6106136484177,1568.20875320845,27.0684609476995,6.59565842852624,6.44446358191186
"C23",22.2426397523741,2.91133232288084,17.587072984108,25.4319555995513,8.78940546309322,22.8760057143908,5.07603800241602,11.6073084878233,NA,6.03297578566456,36.5546445067942,36.2420699367121,6.68790674945593,4.73056664468932
"C3",21.2775541340907,63.6755241034281,8.32230819284309,23.4125007058528,10.7968816323433,16.7766679746607,9.41513983244128,11.532123893464,4.68029796928055,7.19949939558915,33.2998837299375,45.1259019502413,6.81700724339633,6.82208095243504
"C4",12.0703532179967,47.3918082106247,9.11928582336549,139.838065692204,2.78556445661541,10.2049771853048,8.29213867523318,11.0216229691809,2.72272898835807,5.03331865017644,24.0289284891373,30.0539913398941,4.49263150772993,8.00232753138285
"C5",15.7046686884096,28.3486538232191,20.0046357918916,119.689112253781,22.0902254854461,9.56214362968331,3.95070736586842,9.91600624613296,2.27072352132578,5.38598390062692,23.0817006183653,19.1338833597447,4.80479850514575,7.66136976255137
"C6",23.1612419271868,61.1859453609812,25.7673458440335,22.0348480956807,16.5944094623666,14.6277582820611,11.5677601214701,11.0301668627901,5.16430649698707,13.3744796216707,34.8267023308612,36.9163586980778,5.49037997250905,7.33993447713926
"C7",22.471655149401,79.7170053283988,15.7078860741727,23.267951464435,9.80832771336019,19.536086582289,4.99583317494344,11.096233886451,5.1634632017718,9.59567517196309,39.1593002683146,27.3627794796143,5.21665168027669,8.77855002020378
"C8",19.0574230935052,69.0260124735978,33.0833356916614,29.9169251827408,8.35493701271909,21.4061451867194,10.1738995183247,10.3193968178468,4.51326515588427,6.75572925666402,31.5003769424128,42.4363385220943,7.46503142477418,7.13404528340399
"C9",19.7417481631507,61.4711823669635,20.5988634649402,29.1960097413866,15.0767566310643,31.2351963393613,4.92297304054845,11.0965822731925,5.06094597134297,10.9049964984532,31.5249946302847,32.8940914497306,8.17906148411416,7.4467203423775
"D10",21.5776728544521,62.2761224373953,18.9919440575122,20.2825556981803,10.9595026326988,22.149460734829,10.2324334796163,11.6692057256893,6.33424418391942,13.6731362793976,34.1349391323638,32.0537953270818,4.63355377386722,23.9663255004086
"D11",15.275010285862,66.2468025463785,28.007504265758,22.6424612001887,6.02957130650828,18.3729848925256,8.50019810950573,10.0017154192891,4.8273999431483,9.46186621493135,27.6169690447028,22.9028463417066,5.00975789379843,7.27806704176997
"D13",13.1380920418038,107.352658765349,12.9921101215868,37.2345652303605,5.46088033033282,12.2044178239369,4.29355107935498,9.81104338748789,5.26054166861473,9.96939395672367,15.4671440257356,17.2486102099953,4.44612274947764,3.23041746506521
"D14",20.9020494364647,110.362344446555,22.853176221671,23.1382979979218,8.8536835959973,15.0372335306362,8.97607999184511,11.0264319634091,5.44130507016505,12.1701251547794,33.5100069940027,35.0645324075433,4.60956779020959,5.2434798057767
"D15",22.0194335564451,61.0677861020405,36.8126143318409,27.0568454750988,9.78282190803704,19.497217065004,8.53368284496288,11.0020081822033,4.64114107931174,10.2143453936485,27.459765918711,43.5749129845489,4.75074533890412,6.17217345784498
"D16",25.1598484728413,68.7766211269427,10.123389719139,30.9872038756305,11.7312251164129,20.3195412007605,7.80607454763293,11.3455228021319,4.99012715482886,11.7364026565346,34.3377270505426,38.3566855620386,6.32660993845847,6.55116512331679
"D17",22.3132886869579,62.8810417801182,26.6658333795547,23.2792680331647,12.9293175759143,24.0206018842407,8.90309483154442,10.3429771693465,5.48523157241104,9.8343918982328,28.4612710675908,38.0465079808708,5.36139091240843,5.87899875733334
"D18",24.0506773880653,73.450803907493,24.7094976352367,21.7291286265484,11.9187931023729,23.9639507846029,12.073218398594,12.5147642986995,4.31367787061263,9.77919497199907,38.082349866495,37.9375887035527,5.60111235944239,7.49043794997791
"D19",21.3733562094073,84.5647031353436,25.0723546212159,22.0627362081591,10.0749823294532,17.6975533658145,6.34969954257887,12.4429541910223,4.57927416076236,9.4593190442664,42.4365356590292,32.8595719387934,5.15263034299288,5.25413855423955
"D2",12.767204698324,35.3946913574116,19.312666548065,34.9949678258523,6.26363324209302,9.93944924617179,11.1771891649584,9.04261258878924,3.09764755496594,5.95203048431944,22.6907528480516,20.6634861757616,3.33295015575404,6.58459164579834
"D20",17.5256724754097,71.4192138292687,27.5880279188537,17.47669726645,9.87963403927564,14.6661180488309,11.2843463731927,11.8530369894983,4.80498659384105,13.3980450081493,35.3781380366632,34.1838062041603,4.83861749407539,6.18791682155824
"D21",17.3231194390204,99.2020729079137,19.803504528667,71.1676144615653,15.6579067609144,17.6704756695638,7.76722942834007,13.1415062850944,3.64037638768547,11.079413375953,34.0965811419223,39.3830387008064,5.34031195763677,7.83669960294088
"D22",23.1040561397668,69.9837358186414,27.9867243132963,25.1873699735979,9.35826692808162,19.8530481388043,6.57513113132922,11.2846373969178,4.53487179865583,10.1592889119191,32.9813493279931,35.1599097537903,6.75302415903936,6.16274642480234
"D23",20.2621816821355,48.823063520802,19.4088658054426,19.1834554620172,8.87228548593177,21.591868459535,NA,11.8911607358088,4.87605086661456,9.35251058075546,31.1939109576117,39.3003405869825,6.54020788749925,5.38087148695208
"D3",24.9261754944462,55.1395749253232,28.0960439654696,27.555473269812,12.392363737792,25.5171697759622,6.75252747287079,11.6676888804156,5.08260918416144,10.5391247134534,32.2624624951587,40.3584797101843,9.55319005295561,7.6337652716312
"D4",11.8251275018472,39.3932447680953,15.9701369167743,114.796681920416,6.84067833110846,9.3767495558569,7.12311283467571,10.355863518457,3.13285132010965,7.9854614905252,24.8801560605261,25.6365400549611,5.24281026092065,9.25788928600965
"D5",10.7678484276675,31.6809237109934,16.2003975642994,128.891344587771,7.23255800621643,5.97982231886454,3.62345662788621,8.25301178961845,2.91760575238648,8.63471216009858,23.209138745095,26.7096155270242,5.60032658867353,8.79704447995627
"D6",20.7213305698043,91.3087371064065,22.6808567898482,31.7643295050719,12.9900391348522,26.0670475366156,9.73833745410278,11.5763016961849,7.18232419274122,11.9387587021625,37.7901532860632,38.8516638423707,8.00815340373576,8.60957600041297
"D7",21.3149675800071,81.3145165262207,25.4332463896971,27.1770132830801,11.5600483965413,20.7253735792882,6.96713399204518,10.6877580985794,6.35119121404769,10.901025343649,27.3136526727181,28.030895500968,6.93063135055254,7.61589967639014
"D8",18.2736686612131,72.8310542789195,20.4466659664473,27.2789988874544,11.6747382775563,18.1348227079416,9.45039061682902,12.154786648477,3.03052622228607,12.5914272838932,32.4049019646238,30.4293393744543,4.26317460872933,6.60464752659238
"D9",20.9107791212783,50.0297570657313,30.2879208726953,26.0123306047896,12.1640883383953,22.8936600495352,12.5756428373264,11.8084251206098,5.91189831086116,13.4615944631587,28.9026686869749,32.868105793848,4.36973553866021,6.8713282696122
"E10",10.9439593319231,30.3838519066771,8.74119074154806,91.0850017563082,4.53017666202429,11.2759792827421,3.30834818367588,9.13248349043373,4.64156594349585,9.47329574939836,26.2955897971587,31.8879054301639,4.37151022277605,6.36405651830255
"E11",18.811559733765,113.650262698327,25.3834725222905,22.4712177579628,10.8001439019952,24.07217486978,7.20673735692115,10.7074380388738,2.65134330345889,11.8098328968985,36.8998505302094,36.152457529156,9.67697171011245,100.424822667578
"E13",20.1344965802926,124.036633571514,15.6727457658468,25.4508196380127,7.96524400621479,25.8705475813305,13.2144387188108,10.1737953458863,3.94842660937728,12.6058384715527,22.1027137282964,18.0728355174698,5.29349316012575,3.56434225835374
"E14",23.9141911758063,92.415774585472,28.4897815809061,26.7110757529843,9.83460786236963,28.3527230411694,14.3275724622367,10.7414676877423,2.7624706396511,10.5366275106656,35.3432016313977,34.8598452704531,5.37878756744189,7.47902538667743
"E15",20.8449432673044,77.1968355151539,16.8233525641035,30.7567790060515,12.2837832572199,8.14593221982286,6.0223254863831,10.5928846636801,5.1611610899132,10.8388537377269,38.3490154475657,33.3698302662131,9.76893863371531,9.48906693534605
"E16",19.9972299300076,69.8403379314845,30.6389155834611,23.8782012980591,12.5318592347543,19.973591511827,5.60447470014417,10.1090474448902,3.49263785049898,10.6383283498409,31.5802018374287,37.0753987912121,5.30103477964813,6.65506998270147
"E17",18.2294938782435,60.3156827285776,37.1438455559572,25.6248845246827,8.61423479128829,22.5207560145503,9.75898329705394,10.4128205787793,3.04574768869613,11.5404818102223,32.3695722510445,37.1699498538796,6.76582832220975,9.12760238768811
"E18",22.5251948503671,56.5137671543903,23.5092463827774,22.2881003806008,8.52765375478377,17.0067311950854,10.4960097983073,10.5281540674969,3.37095054983375,10.2742148463244,36.5781436172483,34.2164269944457,8.080827221419,9.28850482002524
"E19",19.6569348882231,67.992438336899,249.219816980748,20.2497559910174,10.1522509946027,14.6870525916629,8.18191693360641,9.9400170820958,3.26317720629719,7.8104068906669,26.7245339810216,30.9581184920178,5.9150956191597,8.29145637977702
"E2",22.5092193136511,65.0569540792643,17.4096125717644,76.5705777891259,17.3739242251923,9.40006925038377,4.52257130331073,11.7976181228565,3.43265355604855,5.55636291676902,48.8072575484461,52.4641031640205,5.72004568872905,10.5215632840944
"E20",22.5445758865558,91.3253152780145,9.93575999324132,22.9257500761267,8.71120010170511,24.2562239407084,7.14116051467419,11.988722600257,5.13955760538057,12.2487615028401,34.5175834812311,32.2458598015278,5.88241107181891,6.35062900937192
"E21",21.0665183456252,62.4633796026432,22.2361506796412,26.3807131202859,9.81525627701493,22.8259786106857,11.4641193365913,10.7852468800241,6.05637295521052,11.5370994539438,29.882730808021,27.5286589357358,6.57381372919389,7.05432754455856
"E22",21.9100528781508,79.5938243020509,18.6513368376627,98.109868970425,11.9536732389497,28.614460806493,11.9674321968265,10.6149845165895,4.33719974339469,10.3899169927673,28.3472691498563,39.8698852589163,9.43765334242941,6.42462955443051
"E23",20.1939951930459,62.0129617256601,28.6887615119073,22.7022646693237,8.84020201121222,18.8494286826562,5.98372561700906,11.7511469268714,2.96886964970708,8.00122819340225,31.9817778461413,36.176041912551,5.64324906387061,5.8800827626309
"E3",25.4788618849916,31.1136893546445,20.5679719767723,22.1788666998302,11.1073106621898,19.2881715011863,12.7530378107568,10.236212423026,4.59845990341791,8.1166886408946,38.2221284349297,42.3855022015285,8.2571829253475,8.45248448990026
"E4",29.8616245449822,65.4173385427523,18.27704202971,34.41385115991,14.833053233991,32.1759408802001,7.41801374002413,10.754846251544,5.27782961362428,10.2132522482179,42.5665267238552,35.4223803599157,7.78413296373313,8.45413669215464
"E5",17.9260877040325,59.5998317020025,13.999809608464,21.0486209920339,14.9124605499984,24.1616493321617,10.6315229081232,10.2213112040773,4.17295010588283,7.40271943994828,34.3063863653842,45.4103052877238,6.78270964128487,5.81569167750535
"E6",20.0075994115287,55.6191727821441,20.8999162152214,28.9881342646317,12.3461265925466,27.2768222861106,12.1450758038765,12.5797213274825,3.15419378141415,9.63478611143837,29.7671878302612,31.9540172167228,4.308138151622,9.63983986774691
"E7",26.5596888544246,115.971464258513,25.1185287457331,7.84925548275351,12.8533080465587,19.8267455967553,14.6159769766717,12.3757139576818,5.58430182769981,7.6649588653087,32.4922380400424,31.6196624702547,202.914086581058,8.1837018757421
"E8",18.9279345101933,84.1486727332805,13.8078845943677,24.4119239064837,9.9991201232616,23.6007740986141,7.90122123950295,11.197582972469,3.83341621059441,7.83246470098208,39.4354832980791,38.730599003106,5.6994456436871,8.17985633407148
"E9",21.5709804868497,55.7644015338657,30.9943971942862,21.1430125790865,16.4062373559627,20.5402780948264,12.6599706276437,11.086852679177,5.00139245041929,12.6366395258842,36.6591461425218,40.9547072688921,8.08510354664141,6.44283493165098
"F10",11.832977549508,58.0740629517553,14.4079233450177,91.6960867347801,2.86759922908773,9.55216437653272,3.2466621821552,10.4868804915379,4.30858026944713,9.7471256361131,26.0664782229914,29.0759323367634,5.99137464514516,7.81987033991008
"F11",20.7875820405377,98.9174743097694,16.3104173543852,23.1683007704998,11.3728898589438,25.5138504804505,7.543476281428,12.5736071249327,4.60351774536598,11.7519365335755,37.4824961393224,30.7443356080151,5.66276669009608,6.11591973593182
"F13",19.4023691153793,109.844936402477,27.2445283519009,21.3250799659268,9.41672078119305,17.2092567664591,7.86987902382593,11.8384737753317,6.47166329804832,11.5159446704686,26.0634792337436,29.0659068337554,4.49346078745063,6.56449889227287
"F14",16.0024524378493,85.6934394289776,13.5574954601569,25.9867486610414,9.36618528667283,30.0036464780175,6.68348111052662,9.62081678470237,9.81121489246177,10.7588082297289,39.3644178413748,27.4803634087132,8.67854437673737,6.54328382805971
"F15",18.51746413841,61.1033377325235,24.0597230219456,31.5190073840149,11.4851865393922,17.6107468713765,7.41694485913003,12.4109764845851,4.10447791750983,11.762685335624,39.8404919538434,24.2730792989459,7.62463903982027,8.70836115714955
"F16",17.7450755154177,103.835795116441,25.6842266092372,20.1133432806675,12.1445346355913,31.2175310878342,8.94055862476027,12.0266936208586,5.33289197490708,12.3220762398122,29.7157927994635,39.4933425539018,6.65324910357577,6.67402819156736
"F17",19.3159145887717,62.3759773392222,38.1651045916126,27.9018121816701,13.9831698937649,20.8658146131764,10.7150682258735,8.38097244358564,5.82307178160379,12.347188251216,32.1070609433143,43.9126589296499,5.18575915595167,5.86324716006139
"F18",19.9508498425295,88.0532727721875,36.1636928875732,27.5238320405675,10.4212031880326,23.7655997134764,9.9993873113255,11.6497227909662,6.15675367671752,11.4007450351405,34.5337983933192,39.103090971693,6.06081936666247,7.5885319032445
"F19",20.2344170485909,58.238390124085,28.5138173244995,18.2708851569913,9.58967607020426,27.0903850766986,9.21207222454864,9.85761715928951,3.92461121528555,7.57417618298282,29.0378517716479,28.9051525756234,5.26530093739657,8.1769027703962
"F2",21.5300374142885,55.0495700474279,14.1978639118106,103.5056997384,12.1281788690397,15.513055223237,5.07103438676738,10.2837828252723,4.73129316283952,8.46522363255429,46.3054196056293,54.4676229018814,4.67971836286223,8.22565067320675
"F20",21.1764187435643,50.0039875448579,34.0859672046694,21.830478927435,11.1781482130229,20.4601746459604,7.51139527913966,11.0339578999533,4.22599897324597,10.3808738295186,27.4516932517358,45.7756827707581,5.7990081599344,8.38736602524514
"F21",23.501432758148,68.417032324532,22.4241450924836,30.4521191234449,11.2250626553101,20.3229228957377,14.572453963433,12.509303875537,4.53472048014277,11.4475415217157,31.2919949488019,29.688780436365,5.38859984884314,8.1189206284047
"F22",21.0177801900358,66.1747471854186,53.2409632271136,83.9004904622513,8.56836988914991,14.9883461132998,8.42059423855187,10.4506329759323,4.44727550720391,9.92024371090618,26.3071977605866,40.4314025864495,8.24392671988381,7.41742292438387
"F23",20.1359127973516,60.2079934360319,20.2738621419229,21.5522287103206,8.24506840179123,13.0265018048587,9.42042746305761,9.94921026265828,3.59915121168016,9.12994647394723,33.83311075602,37.0442059874879,3.61244816406985,7.96553416128742
"F3",22.399312492602,53.6170119559428,25.9984923506347,30.4666514229281,12.2885393300439,24.1207074225189,8.47094730463751,9.7018110294969,5.82534284936483,12.5543431074238,39.533620230158,37.6199750933861,7.72021475444904,8.93690950220721
"F4",28.9826371094293,48.0776339848207,22.1897267365809,21.782231817419,17.1865873048194,20.1480611336548,7.06611452405785,12.3539006190728,3.28844345514592,9.79993405167074,45.4260572630902,35.4841807586878,10.7013849663993,7.50995028685952
"F5",22.2865660118213,72.3854422904785,16.7547527360721,26.4410185398561,13.4719935023914,21.8169230705872,8.03316533734248,12.742318052198,3.70635415017032,10.1291740877257,35.4893181419473,52.6388178470186,6.0194036534683,6.4124910735746
