"Class","Compound","WellName_R1","WellName_R2","Canx_I","Dnajc5_I","Egfr_I","Errfi1_I","Gapdh_I","Kpnb1_I","Myc_I","Nras_I","P53_I","Rab7a_I","Rpap3_I","RhoA_I","Sec16a_I","Slc2a1_I"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","I16","J16",0.984938545960233,1.06134700069662,1.04133191131663,1.10613903889116,0.958772567923762,1.01444931201974,1.03862245280511,0.955376446340796,1.03081918009004,1.05250773286097,1.01929952201463,1.00290291907514,0.990610952649164,0.984954338006929
"Methylase","SGC0946","C17","D17",1.04217603740277,1.01467722898191,0.929101565794177,1.01055994716689,1.00080904659779,0.97774154820233,0.983405883658183,1.03158197686622,1.04029186853082,1.00848127689828,0.937836590552437,1.02790500232943,0.990036540015148,1.23793481233498
"Methylase","Sinefungin","A22","B22",0.958609476028647,0.972875446381564,0.97653847374244,1.00206243680698,1.01016603989751,0.969967092705598,1.00613379578173,0.99281711841226,1.07245800362479,0.988177324158105,0.931246917300119,1.08917771781832,1.00132308218438,1.61824130454075
"Methylase","UNC0224","A18","B18",1.01313942273822,1.00117419936662,0.980383321385981,1.15014667789336,0.969050748408902,0.982664885586674,1.1263979579791,1.14706031408305,1.06532139750539,0.998953722709284,0.945107039654917,1.16897599631784,1.01920305175644,1.61288214580788
"Methylase","UNC0321 (trifluoroacetate salt)","C6","D6",1.01901810283678,1.04073026716683,0.954419091052329,1.00727467032865,0.980330798597305,1.0552967529679,0.952416387814563,1.00399979667231,1.03932714703672,1.03038065325695,0.914203526955782,1.03052830401045,0.991033351033325,1.00369356677611
"Methylase","UNC0631","E11","F11",0.988002252101761,1.06570699702567,1.21786805305269,1.01424893413959,0.959027032836393,1.01602531084959,1.06395905707771,0.982561222418917,1.00567148599515,1.05475692355417,1.0375580798657,1.04896295053703,1.02644734512264,1.02311668901417
"Methylase","UNC0638","E3","F3",1.02554974900098,0.973552253421193,0.742109007175586,0.998238844419499,0.9390419415691,0.975462057733082,0.98255529774653,1.01804259466551,0.994870909478818,1.0520251407414,1.04721764398183,0.991589208584039,1.02419741125467,1.00791426053974
"Methylase","UNC0642","E16","F16",0.970924551170473,1.07139766498372,1.14925097271279,1.10861317810994,0.950133953576216,1.03964762284882,1.04987340968831,1.03543262558519,1.00997437301513,0.977259703687868,0.981713597501173,1.02424172394297,0.966888993513287,1.08372518900178
"Methylase","UNC0646","G2","H2",0.997709993102498,0.913245310377585,0.851889831114355,0.980561073764442,0.919375354546661,0.978719874244119,0.942688058419246,0.952409571708789,1.01807331494802,1.09033462115792,0.979334205390186,0.995882701646253,0.93777268978762,0.964708719394097
"Methylase","UNC1215","C18","D18",1.02783203408256,1.02288570560395,1.0214576146623,1.05590931505169,0.964673705990961,0.972838884331213,1.00256146293986,0.975445404383409,1.05979406780693,0.955509219989935,0.958936435574645,1.04623682286842,0.99920759150225,1.07991978935209
"Methylase","UNC1999","E17","F17",0.963381349853701,1.05822297481455,0.914534614920505,1.11667896362991,1.00794810639959,0.989074763528073,1.04091166628028,0.992692165002918,1.07495355567935,0.976254858657784,0.96232739277848,0.962390823445707,0.99880742284192,1.11634218251577
"Methylase","WDR5-0103","C15","D15",1.015833881617,1.02157347033194,1.05236565076414,1.10249240779576,0.98963894585208,0.992067820743751,1.01056121596244,1.04125000682525,1.03561687709623,0.959047237937165,0.958250871325711,1.00028253297022,0.978782280828563,1.22239335295741
"Multiple","(+)-Abscisic Acid","A2","B2",1.06019707782034,0.854714827852404,0.932315561941917,0.946549412762659,0.964736791267579,0.975960542771909,0.929249019103944,1.10138811583183,1.05405916554206,0.998032312613616,0.901002338853527,1.04653752894014,0.940062995667232,0.887958493693837
"Multiple","1-Naphthoic Acid","I6","J6",0.983502630850734,0.99300323353592,1.0187233817689,0.936647008482576,0.930341383884334,1.03654922514669,0.96452489259744,0.99740138838017,1.0178150747521,1.02292159466647,1.12868570372534,0.99807476589275,0.979826768357759,0.978576425505308
"Multiple","3,3Õ-Diindolylmethane","G18","H18",0.983665748970129,1.09239761472482,1.01875386555032,1.06025562346652,0.979751889108698,1.0287669194269,0.953175325824459,0.984931590101062,1.01163454047748,1.03301835797731,0.981644685580695,1.04567636556028,1.03078939668423,1.11892577775305
"Multiple","Isoliquiritigenin","E5","F5",0.990861379410412,0.957228577206985,0.888191833796011,0.929911578717207,0.943255297989085,1.04004885077015,1.02639864168367,0.972379686397374,1.01593620446592,1.04191831420556,0.964839995389238,1.03773210300566,0.96165101210502,1.08759293656488
"Multiple","Sodium 4-Phenylbutyrate","I7","J7",0.98206966487126,1.00609234429078,0.86638983601444,1.01563333817517,0.951844896642555,1.04128278952817,0.988422011719272,1.01905678799157,1.00694894469827,0.966599107623349,0.953530229321367,1.00935218940111,1.04903508940486,0.987019207371082
"p53 agonist","Tenovin-1","M6","N6",0.89030804595491,1.02607117935848,1.15803292763714,0.915708708485431,0.886244822828014,0.936446861909876,0.913858906507362,0.928904249144099,1.01888589006552,1.17439467657988,0.958663548305853,1.17110006395229,0.979959367047425,0.997690202208975
"PARP","3-amino Benzamide","A3","B3",1.06996259581373,0.916376807430341,0.91078192035875,1.10767496535044,1.01807869799292,0.956650308721324,0.922641137959504,1.00634971267479,1.03609806147288,0.987092190732197,0.954854914887804,1.07850037296406,1.03303217080115,0.848401498407379
"PARP","BSI-201","I5","J5",0.964465367156646,0.942865329816291,0.946764964782683,0.97177756968335,1.0043753213997,1.01503332400976,0.947658557310216,0.989886807108379,0.975893385108368,1.00712226563528,0.965791863492508,0.993575499908509,0.977402329834502,1.04535179733054
"PARP","Rucaparib (phosphate)","I8","J8",0.997522834881962,1.01937475973576,1.06091954636462,1.00152763729191,0.976229441498881,0.987174079444491,0.987224096655284,0.994606607369919,1.06824028784058,1.08141606911815,0.993914246846015,1.01830986707163,1.03504655339465,0.959680344382091
"Proline hydroxylase","DMOG","K15","L15",1.01233061668086,1.01903536568456,0.92741064727277,0.9987751961969,1.08731770779433,1.01679785688621,1.04432868681145,0.958608862754945,1.06571646093326,1.04506084429618,0.983764334263515,1.00721699259573,0.985572191717526,1.02121412724094
"Proline hydroxylase","Octyl-_-ketoglutarate","K5","L5",1.00716949363472,0.950444633328041,0.949198443578142,0.940744652818659,1.01328898691974,0.993504804997369,1.01833802595487,1.00368320599266,1.03813733353631,1.06294128831642,0.991442038413112,1.01007567458724,0.967605322338233,0.958715542758677
"REV-ERB_ agonist","GSK4112","K4","L4",0.995840745372116,0.957939238946072,0.936262218631053,1.00066667326042,0.960382606968157,1.04213923316212,0.984427628690813,1.01721733074773,1.03591423571102,1.02849669143849,1.01611607801947,0.967250091696029,1.11190817365106,0.969620915487823
"Rho GTPase","CCG-100602","E6","F6",0.97616840141412,0.988427555394687,0.933369595779822,0.966894039170723,0.955238958331375,0.993909242374092,1.01100105830934,0.947230334533077,1.04449284517979,0.978938717647251,0.957943703341544,1.06564417582524,0.922144848367116,0.96947032474438
"SIRT","AGK2","M11","N11",0.985872813570909,1.06933584360239,0.891595992970326,1.02214121793129,0.983600660613558,1.09918625318974,1.04317646838153,1.00221499749158,0.975041482133666,0.992649584682149,1.04234523681499,0.985619870547837,1.0552204159887,0.948242029682649
"SIRT","AGK7","G21","H21",0.980785630407151,1.03746921728394,0.878380129456826,1.0013575426328,0.927986514077299,0.993798139886736,0.996029441429485,0.928985557842005,0.983968337130202,0.927086874693754,0.997917180593483,1.03433628095021,0.999241603246935,0.964297361193138
"SIRT","AK-7","C19","D19",0.995832562650544,1.03242244584134,0.995655006963756,1.0007331589467,0.93419622421264,0.951644147589858,0.923847542391929,0.964513593621506,0.95565821767069,1.04306968624322,0.985423763729692,1.03236464273436,0.950254294780188,1.0206524346578
"SIRT","EX-527","K22","L22",1.02665622779855,1.02166226141888,0.97390291404555,0.971343459814743,0.95880527783451,1.05998280911669,1.02564165170794,0.957010514756928,1.0072913260545,1.02499633869155,0.993773124124479,0.958152142701003,1.00843040540541,0.9969159803922
"SIRT","JGB1741","C10","D10",1.02790279606827,1.06501167905168,1.07299081632411,0.963079022741594,0.969758511542579,0.988733768741439,1.05239505396519,1.06464262591326,1.0449391373041,1.06676163374901,1.01922934656857,1.04296200472426,0.948189124007211,0.999222770299483
"SIRT","Nicotinamide","G6","H6",1.00247752904758,0.99892644065309,0.927043055877727,0.940225508667944,1.00405332169182,1.03177919937327,0.968213700555705,0.979055499005512,1.07318770219013,1.00051500318217,0.983123905696967,1.03562298586334,0.979496143022312,1.00258466630945
"SIRT","Salermide","O7","P7",0.984680289497627,0.979383336515684,1.32305183963889,0.92588236883482,0.976320707379094,1.05024399608101,1.00276135907467,0.974400630491787,1.03960860439408,1.03346457465591,1.00357779796432,0.980733950011947,1.0611582309488,0.934848913653548
"SIRT","SIRT1/2 Inhibitor IV","E13","F13",0.997079804914825,1.07162219690917,1.43945684043915,1.03679031115912,0.971904063981971,0.956506537737896,1.00365230813532,1.08632552703099,1.04583598409856,0.800901178474813,0.729598183963219,1.0346529904859,0.922114521280019,0.881465492262899
"SIRT","Sirtinol","A7","B7",1.06198290128383,0.975157797543062,0.987095507818012,1.02258265745683,0.970990928341083,0.990601455145049,0.932110425640612,1.10721355148008,1.07713566620682,0.871362681542919,0.919525125123886,1.09877881753406,1.00542362514492,0.907094407439805
"SIRT","Splitomicin","O3","P3",0.963135258278948,0.999200610434064,1.13706368017988,0.91297485518243,1.00071768699062,0.986638569558946,0.967553321013127,0.943841746696593,0.980773293237596,1.02316592696996,0.962067564600687,0.996837082742945,1.05122079060831,1.02183857071902
"SIRT agonist","CAY10591","K21","L21",0.97079924397422,0.990003494332551,0.933607200861383,0.908290898860685,0.984553713704018,0.97040852544911,1.00623126783604,0.980552003677014,0.962669745127104,0.920895874506949,1.04511771405353,0.983411947900831,0.944595628633307,1.00448628631122
"SIRT agonist","trans-Resveratrol","K14","L14",1.00775499392263,1.04158089592401,0.894793153275012,1.043093512665,1.03038647867898,0.996332211284916,1.07966620090416,0.923994911066678,1.03287960363902,1.06328141162806,1.04903483849276,1.01425888357568,1.06223408639587,0.991621098754411
"Topoisomerase II","Etoposide","M2","N2",1.00324759399021,0.975732199527806,1.38647307489553,0.920087346511828,0.915773283868063,1.05205895246996,0.862359109744728,0.9565564492796,1.00889895227014,1.08514074342118,1.0313453044287,1.04829274360849,1.01503679116821,1.00890088817561
