"Class","Compound","gene","change_het","change_int","Cell_line"
"Rho GTPase","CCG-100602","RhoA",0.22229021738264,0.06564417582524,"MCF7"
"Rho GTPase","CCG-100602","Rpap3",0.0233242811562799,-0.042056296658456,"MCF7"
"Rho GTPase","CCG-100602","Sec16a",-0.347993844003262,-0.077855151632884,"MCF7"
"Rho GTPase","CCG-100602","Slc2a1",-0.077542229692025,-0.03052967525562,"MCF7"
"HAT","CAY10669","Canx",0.30814915671908,0.15160323581806,"MCF7"
"HAT","CAY10669","Dnajc5",-0.000649802352647,-0.00737987841647003,"MCF7"
"HAT","CAY10669","Egfr",0.49984846001359,-0.044168705305568,"MCF7"
"HAT","CAY10669","Errfi1",0.05094574246525,0.0722912997372,"MCF7"
"HAT","CAY10669","Gapdh",-0.684460003764033,-0.293954604033808,"MCF7"
"HAT","CAY10669","Kpnb1",0.06793586628814,-0.021651667187453,"MCF7"
"HAT","CAY10669","Myc",-0.180994804748188,-0.088652114416623,"MCF7"
"HAT","CAY10669","Nras",0.238148271957,0.0211622472604001,"MCF7"
"HAT","CAY10669","P53",0.37024801257858,0.0662617273041901,"MCF7"
"HAT","CAY10669","Rab7a",0.00384022692780994,-0.037873769359968,"MCF7"
"HAT","CAY10669","RhoA",0.10295631094026,-0.013816507476358,"MCF7"
"HAT","CAY10669","Rpap3",0.00756811783769007,-0.043217282912595,"MCF7"
"HAT","CAY10669","Sec16a",NA,0.33877981190449,"MCF7"
"HAT","CAY10669","Slc2a1",-0.118259713567202,-0.124513962874719,"MCF7"
"DNMT","Zebularine","Canx",-0.045386746977556,-0.024684019573003,"MCF7"
"DNMT","Zebularine","Dnajc5",-0.01205319138079,0.02599932824276,"MCF7"
"DNMT","Zebularine","Egfr",0.1912722485814,0.0722879629986399,"MCF7"
"DNMT","Zebularine","Errfi1",-0.311998690770312,-0.00889597165936695,"MCF7"
"DNMT","Zebularine","Gapdh",-0.141825111727828,-0.071199846739465,"MCF7"
"DNMT","Zebularine","Kpnb1",0.00751371295792991,0.0116195678086699,"MCF7"
"DNMT","Zebularine","Myc",-0.066567349683509,-0.016488631132515,"MCF7"
"DNMT","Zebularine","Nras",-0.167703280873948,-0.015254745064511,"MCF7"
"DNMT","Zebularine","P53",0.14189465452165,0.0151883194212099,"MCF7"
"DNMT","Zebularine","Rab7a",0.0884196194562601,0.0265601257016099,"MCF7"
"DNMT","Zebularine","RhoA",0.105088672598,0.0396832845897701,"MCF7"
"DNMT","Zebularine","Rpap3",-0.044370800677792,-0.064955800369696,"MCF7"
"DNMT","Zebularine","Sec16a",-0.168193196131382,-0.02069900648397,"MCF7"
"DNMT","Zebularine","Slc2a1",0.11705925869664,0.01834621145775,"MCF7"
"HAT","Delphinidin (chloride)","Canx",0.03193580232253,0.02333041422902,"MCF7"
"HAT","Delphinidin (chloride)","Dnajc5",0.18648952447935,0.0552031791655101,"MCF7"
"HAT","Delphinidin (chloride)","Egfr",-0.23215835239449,-0.133045747399495,"MCF7"
"HAT","Delphinidin (chloride)","Errfi1",0.20589256633664,0.0386183671093101,"MCF7"
"HAT","Delphinidin (chloride)","Gapdh",-0.196038118179292,-0.142116064464623,"MCF7"
"HAT","Delphinidin (chloride)","Kpnb1",0.14528554068802,0.07367950057527,"MCF7"
"HAT","Delphinidin (chloride)","Myc",0.10773386221908,0.0403089370818299,"MCF7"
"HAT","Delphinidin (chloride)","Nras",0.0399445845578601,0.0450743776909901,"MCF7"
"HAT","Delphinidin (chloride)","P53",0.37234921082977,0.05774098370165,"MCF7"
"HAT","Delphinidin (chloride)","Rab7a",0.00604621492839996,0.03524389653467,"MCF7"
"HAT","Delphinidin (chloride)","RhoA",0.0750817989324599,0.05855601842832,"MCF7"
"HAT","Delphinidin (chloride)","Rpap3",-0.092939285218046,-0.070344624983227,"MCF7"
"HAT","Delphinidin (chloride)","Sec16a",-0.00924921780425803,0.0102513157716599,"MCF7"
"HAT","Delphinidin (chloride)","Slc2a1",0.21384116266104,0.00623021230757992,"MCF7"
"HDAC","ITF 2357","Canx",-0.482577535633096,-0.144204262299112,"MCF7"
"HDAC","ITF 2357","Dnajc5",-0.045659315515816,0.02083455526029,"MCF7"
"HDAC","ITF 2357","Egfr",-0.347463006355618,-0.208998169988201,"MCF7"
"HDAC","ITF 2357","Errfi1",-0.51265022975651,-0.054726546822813,"MCF7"
"HDAC","ITF 2357","Gapdh",2.42286682567581,0.28269787585053,"MCF7"
"HDAC","ITF 2357","Kpnb1",-0.693038344767136,-0.201330278689721,"MCF7"
"HDAC","ITF 2357","Myc",-0.538587867539326,-0.248395518530697,"MCF7"
"HDAC","ITF 2357","Nras",-0.073675614474956,0.000910635308200014,"MCF7"
"HDAC","ITF 2357","P53",-0.621971720540307,-0.125174320529615,"MCF7"
"HDAC","ITF 2357","Rab7a",-0.221497650607343,-0.045143573039703,"MCF7"
"HDAC","ITF 2357","RhoA",-0.07976716782497,0.0188755804403999,"MCF7"
"HDAC","ITF 2357","Rpap3",-0.094257544175439,-0.043347903862299,"MCF7"
"HDAC","ITF 2357","Sec16a",-0.269190065731932,-0.078110834489483,"MCF7"
"HDAC","ITF 2357","Slc2a1",-0.142079400972034,-0.045815655757803,"MCF7"
"Methylase","UNC0631","Canx",-0.100428401310707,-0.011997747898239,"MCF7"
"Methylase","UNC0631","Dnajc5",0.16989917728272,0.0657069970256701,"MCF7"
"Methylase","UNC0631","Egfr",0.56807123788799,0.21786805305269,"MCF7"
"Methylase","UNC0631","Errfi1",-0.122233897333143,0.0142489341395899,"MCF7"
"Methylase","UNC0631","Gapdh",-0.14532736838085,-0.040972967163607,"MCF7"
"Methylase","UNC0631","Kpnb1",-0.079957105355228,0.01602531084959,"MCF7"
"Methylase","UNC0631","Myc",0.09849413713404,0.06395905707771,"MCF7"
"Methylase","UNC0631","Nras",-0.249134646157641,-0.017438777581083,"MCF7"
"Methylase","UNC0631","P53",-0.149353308053682,0.0056714859951501,"MCF7"
"Methylase","UNC0631","Rab7a",0.10589275452768,0.0547569235541701,"MCF7"
"Methylase","UNC0631","RhoA",0.09198148047873,0.0489629505370299,"MCF7"
"Methylase","UNC0631","Rpap3",-0.218911911119819,0.0375580798657,"MCF7"
"Methylase","UNC0631","Sec16a",0.0817869111571601,0.0264473451226399,"MCF7"
"Methylase","UNC0631","Slc2a1",-0.058587206062889,0.0231166890141701,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","Canx",-0.101843123678512,-0.00292019508517505,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","Dnajc5",0.19770522055716,0.0716221969091699,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","Egfr",0.72529927688102,0.43945684043915,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","Errfi1",-0.096478439626364,0.0367903111591199,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","Gapdh",-0.124046823896264,-0.028095936018029,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","Kpnb1",-0.278756647825401,-0.043493462262104,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","Myc",-0.045640134076438,0.00365230813531991,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","Nras",0.0784609715820299,0.08632552703099,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","P53",0.21593527927547,0.04583598409856,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","Rab7a",-0.283880568509664,-0.199098821525187,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","RhoA",0.0324704090627601,0.0346529904859001,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","Rpap3",-0.353202991658582,-0.270401816036781,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","Sec16a",-0.309805786489677,-0.077885478719981,"MCF7"
"SIRT","SIRT1/2 Inhibitor IV","Slc2a1",-0.336634641834714,-0.118534507737101,"MCF7"
"HAT","I-CBP112 (hydrochloride)","Canx",-0.09321572890378,0.00142973096018006,"MCF7"
"HAT","I-CBP112 (hydrochloride)","Dnajc5",0.05737019565017,0.0480649234852599,"MCF7"
"HAT","I-CBP112 (hydrochloride)","Egfr",0.31387735330813,0.11800974384472,"MCF7"
"HAT","I-CBP112 (hydrochloride)","Errfi1",-0.114794167556568,0.0120980288808601,"MCF7"
"HAT","I-CBP112 (hydrochloride)","Gapdh",-0.01314935554259,-0.027185821761052,"MCF7"
"HAT","I-CBP112 (hydrochloride)","Kpnb1",-0.203286591326039,-0.040121500940372,"MCF7"
"HAT","I-CBP112 (hydrochloride)","Myc",0.29278620999528,0.0068559982988301,"MCF7"
"HAT","I-CBP112 (hydrochloride)","Nras",0.30135432955008,0.0261993448153199,"MCF7"
"HAT","I-CBP112 (hydrochloride)","P53",0.21171012530354,0.0248502795743999,"MCF7"
"HAT","I-CBP112 (hydrochloride)","Rab7a",0.11072880572067,0.0600294138141999,"MCF7"
"HAT","I-CBP112 (hydrochloride)","RhoA",-0.044920990973515,0.00411866375045,"MCF7"
"HAT","I-CBP112 (hydrochloride)","Rpap3",-0.104577955636198,-0.00919405565415898,"MCF7"
"HAT","I-CBP112 (hydrochloride)","Sec16a",-0.00865077967706196,-0.068608163781197,"MCF7"
"HAT","I-CBP112 (hydrochloride)","Slc2a1",-0.12271026345108,-0.040530827085751,"MCF7"
"HAT","SGC-CBP30","Canx",-0.105806283377683,-0.00924189712697898,"MCF7"
"HAT","SGC-CBP30","Dnajc5",0.12222140384066,0.02815012798094,"MCF7"
"HAT","SGC-CBP30","Egfr",0.0202137300654901,-0.012863973914834,"MCF7"
"HAT","SGC-CBP30","Errfi1",-0.13930367187265,-0.108302236013205,"MCF7"
"HAT","SGC-CBP30","Gapdh",0.1662132282784,0.0196094798314801,"MCF7"
"HAT","SGC-CBP30","Kpnb1",-0.013735693086635,0.0036276017644199,"MCF7"
"HAT","SGC-CBP30","Myc",-0.429404539406306,-0.144209092159646,"MCF7"
"HAT","SGC-CBP30","Nras",-0.041022665346406,0.0657508345290001,"MCF7"
"HAT","SGC-CBP30","P53",-0.224955574076521,-0.023322379551688,"MCF7"
"HAT","SGC-CBP30","Rab7a",0.16249639312235,0.07489677457526,"MCF7"
"HAT","SGC-CBP30","RhoA",0.07898035404621,0.0240919231446799,"MCF7"
"HAT","SGC-CBP30","Rpap3",0.16203244524238,0.0185438879670301,"MCF7"
"HAT","SGC-CBP30","Sec16a",0.22662748050321,-0.0414824226916231,"MCF7"
"HAT","SGC-CBP30","Slc2a1",-0.188813543974683,-0.038472192848587,"MCF7"
"Methylase","UNC0642","Canx",-0.142610053488748,-0.029075448829527,"MCF7"
"Methylase","UNC0642","Dnajc5",0.14003994983382,0.07139766498372,"MCF7"
"Methylase","UNC0642","Egfr",0.2811753691939,0.14925097271279,"MCF7"
"Methylase","UNC0642","Errfi1",0.18575036195154,0.10861317810994,"MCF7"
"Methylase","UNC0642","Gapdh",-0.176188303769165,-0.049866046423784,"MCF7"
"Methylase","UNC0642","Kpnb1",0.0239167581056301,0.0396476228488201,"MCF7"
"Methylase","UNC0642","Myc",0.13405233938106,0.04987340968831,"MCF7"
"Methylase","UNC0642","Nras",-0.08657319132622,0.03543262558519,"MCF7"
"Methylase","UNC0642","P53",-0.161186082762143,0.00997437301513004,"MCF7"
"Methylase","UNC0642","Rab7a",-0.088670909353372,-0.022740296312132,"MCF7"
"Methylase","UNC0642","RhoA",0.0382617760670201,0.02424172394297,"MCF7"
"Methylase","UNC0642","Rpap3",-0.148844305602246,-0.018286402498827,"MCF7"
"Methylase","UNC0642","Sec16a",-0.156961644342461,-0.0331110064867129,"MCF7"
"Methylase","UNC0642","Slc2a1",0.0775223943866299,0.08372518900178,"MCF7"
"Methylase","UNC1999","Canx",-0.147082951680709,-0.036618650146299,"MCF7"
"Methylase","UNC1999","Dnajc5",0.1860809365163,0.05822297481455,"MCF7"
"Methylase","UNC1999","Egfr",-0.0949272641797,-0.085465385079495,"MCF7"
"Methylase","UNC1999","Errfi1",0.5854515820541,0.11667896362991,"MCF7"
"Methylase","UNC1999","Gapdh",0.00237259749723995,0.00794810639959009,"MCF7"
"Methylase","UNC1999","Kpnb1",-0.062348353317295,-0.010925236471927,"MCF7"
"Methylase","UNC1999","Myc",-0.038844248388864,0.04091166628028,"MCF7"
"Methylase","UNC1999","Nras",-0.082092789246541,-0.00730783499708199,"MCF7"
"Methylase","UNC1999","P53",0.18074114895775,0.0749535556793499,"MCF7"
"Methylase","UNC1999","Rab7a",-0.0413822005001661,-0.0237451413422159,"MCF7"
"Methylase","UNC1999","RhoA",-0.118490008331851,-0.037609176554293,"MCF7"
"Methylase","UNC1999","Rpap3",-0.042729913936813,-0.03767260722152,"MCF7"
"Methylase","UNC1999","Sec16a",-0.157151799847573,-0.00119257715807997,"MCF7"
"Methylase","UNC1999","Slc2a1",0.14104431161736,0.11634218251577,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","Canx",-0.035073950638424,0.0126606304522701,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","Dnajc5",0.07621449262487,0.0329071510571,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","Egfr",0.0664431980420299,0.0152733161324099,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","Errfi1",0.25627240569159,0.0896740565551699,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","Gapdh",-0.067192276757148,-0.038940624578607,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","Kpnb1",-0.213740375816748,-0.037846648377121,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","Myc",-0.096758287360173,-0.031345536674657,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","Nras",-0.013899376262547,-0.00165691233157605,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","P53",0.18197215165126,0.00517742595749993,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","Rab7a",0.0572694322118299,0.00295543065871007,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","RhoA",0.0402381265695599,0.02518865286806,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","Rpap3",0.07771626585375,-0.00123242810258295,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","Sec16a",-0.00270475401400105,-0.012252889984859,"MCF7"
"Methylase","(R)-PFI-2 (hydrochloride)","Slc2a1",0.0317973257266899,0.17646647874036,"MCF7"
"HDAC","HPOB","Canx",-0.093790278582145,-0.010346989782835,"MCF7"
"HDAC","HPOB","Dnajc5",-0.23611802017628,-0.052490531904792,"MCF7"
"HDAC","HPOB","Egfr",-0.068819500877958,-0.057523345994131,"MCF7"
"HDAC","HPOB","Errfi1",0.20058178208419,0.09492817076026,"MCF7"
"HDAC","HPOB","Gapdh",-0.278639678876242,-0.096105310638476,"MCF7"
"HDAC","HPOB","Kpnb1",-0.18083290187523,-0.055853654246023,"MCF7"
"HDAC","HPOB","Myc",-0.074491854932178,-0.046138346375119,"MCF7"
"HDAC","HPOB","Nras",-0.25607654506492,-0.038302103201949,"MCF7"
"HDAC","HPOB","P53",0.00311356160063991,-0.027971889413447,"MCF7"
"HDAC","HPOB","Rab7a",-0.170942822588916,-0.053881328988405,"MCF7"
"HDAC","HPOB","RhoA",-0.07140552338718,-0.047614841944296,"MCF7"
"HDAC","HPOB","Rpap3",0.05161935824861,0.00230215081190011,"MCF7"
"HDAC","HPOB","Sec16a",-0.211537619424805,-0.047514896141566,"MCF7"
"HDAC","HPOB","Slc2a1",-0.157567252073724,-0.010260454957,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","Canx",-0.00679248909313701,0.01698430860656,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","Dnajc5",0.12361645145773,0.03910994711146,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","Egfr",0.04255903528233,-0.04810248612402,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","Errfi1",-0.073226795833458,-0.010387448493262,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","Gapdh",-0.161868370719818,-0.079959452502068,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","Kpnb1",-0.174715837563153,-0.038525368195186,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","Myc",-0.00938416954654897,-0.00952085891773102,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","Nras",-0.03068137252882,0.0011102912754799,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","P53",-0.154985248338302,-0.002655781874768,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","Rab7a",-0.078660768168794,-0.027197605986803,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","RhoA",0.0798630628616499,0.0154873135256901,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","Rpap3",-0.058876434571069,-0.012276152849909,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","Sec16a",-0.176204567577341,-0.03742011919676,"MCF7"
"HDAC","2-hexyl-4-Pentynoic Acid","Slc2a1",0.0979671062804099,0.00250836009930011,"MCF7"
"Bromodomain","PFI-3","Canx",0.01244777609662,0.0105919556360099,"MCF7"
"Bromodomain","PFI-3","Dnajc5",0.14124334536542,0.0327185145342499,"MCF7"
"Bromodomain","PFI-3","Egfr",-0.03452041953987,0.00404869669069008,"MCF7"
"Bromodomain","PFI-3","Errfi1",-0.059783246902636,-0.00932013675361498,"MCF7"
"Bromodomain","PFI-3","Gapdh",0.0642852480099401,-0.034440101014775,"MCF7"
"Bromodomain","PFI-3","Kpnb1",-0.126957720650414,-0.038404318688096,"MCF7"
"Bromodomain","PFI-3","Myc",-0.0441094039339081,-0.027093544595022,"MCF7"
"Bromodomain","PFI-3","Nras",0.09615953584696,-0.00317258132850495,"MCF7"
"Bromodomain","PFI-3","P53",0.50153248558387,0.0236617127591101,"MCF7"
"Bromodomain","PFI-3","Rab7a",-0.090473895973492,-0.0601114395789,"MCF7"
"Bromodomain","PFI-3","RhoA",0.0926149510113099,0.000526554704719961,"MCF7"
"Bromodomain","PFI-3","Rpap3",-0.03108249214794,-0.00214215045719601,"MCF7"
"Bromodomain","PFI-3","Sec16a",-0.156388323128559,-0.048727283013119,"MCF7"
"Bromodomain","PFI-3","Slc2a1",-0.194801022064441,-0.011520431654634,"MCF7"
"Demythylase","JIB-04","Canx",-0.024810698132971,-0.023961147835376,"MCF7"
"Demythylase","JIB-04","Dnajc5",0.00844889293314011,0.00672747505686999,"MCF7"
"Demythylase","JIB-04","Egfr",0.0753066648529801,-0.053142730390194,"MCF7"
"Demythylase","JIB-04","Errfi1",0.51352210662687,0.28592219927028,"MCF7"
"Demythylase","JIB-04","Gapdh",2.40843369724113,0.76323513645171,"MCF7"
"Demythylase","JIB-04","Kpnb1",-0.148462940742755,-0.017797199987121,"MCF7"
"Demythylase","JIB-04","Myc",-0.034053900757802,-0.034137561762369,"MCF7"
"Demythylase","JIB-04","Nras",-0.090822267584496,-0.045459338333168,"MCF7"
"Demythylase","JIB-04","P53",0.17578007124443,0.0285103266772699,"MCF7"
"Demythylase","JIB-04","Rab7a",-0.187415002818274,-0.0580226413122,"MCF7"
"Demythylase","JIB-04","RhoA",-0.01193163731136,-0.0101195473879609,"MCF7"
"Demythylase","JIB-04","Rpap3",-0.116088602885416,-0.0245854664502571,"MCF7"
"Demythylase","JIB-04","Sec16a",0.24693794515608,0.0253372167513299,"MCF7"
"Demythylase","JIB-04","Slc2a1",0.13004908310394,0.0244991728284101,"MCF7"
"Methylase","UNC0646","Canx",0.0576871690972001,-0.00229000689750203,"MCF7"
"Methylase","UNC0646","Dnajc5",-0.195596565248767,-0.086754689622415,"MCF7"
"Methylase","UNC0646","Egfr",-0.280033959310518,-0.148110168885645,"MCF7"
"Methylase","UNC0646","Errfi1",0.1554707895877,-0.019438926235558,"MCF7"
"Methylase","UNC0646","Gapdh",-0.060772024999983,-0.080624645453339,"MCF7"
"Methylase","UNC0646","Kpnb1",0.03564947483694,-0.021280125755881,"MCF7"
"Methylase","UNC0646","Myc",-0.034182526110775,-0.057311941580754,"MCF7"
"Methylase","UNC0646","Nras",0.14579486312397,-0.047590428291211,"MCF7"
"Methylase","UNC0646","P53",0.10685070907282,0.0180733149480199,"MCF7"
"Methylase","UNC0646","Rab7a",0.20081571444712,0.0903346211579199,"MCF7"
"Methylase","UNC0646","RhoA",0.02668893596528,-0.00411729835374697,"MCF7"
"Methylase","UNC0646","Rpap3",0.16882022242726,-0.020665794609814,"MCF7"
"Methylase","UNC0646","Sec16a",-0.044681164106278,-0.06222731021238,"MCF7"
"Methylase","UNC0646","Slc2a1",0.01973484277497,-0.035291280605903,"MCF7"
"Demythylase","Methylstat (hydrate)","Canx",-0.126311887922067,-0.067415369756775,"MCF7"
"Demythylase","Methylstat (hydrate)","Dnajc5",-0.365104679176972,-0.163395317162823,"MCF7"
"Demythylase","Methylstat (hydrate)","Egfr",-0.164878440474088,-0.176608253934058,"MCF7"
"Demythylase","Methylstat (hydrate)","Errfi1",-0.285775435833598,-0.104890658713792,"MCF7"
"Demythylase","Methylstat (hydrate)","Gapdh",0.31400676462143,-0.014393146338774,"MCF7"
"Demythylase","Methylstat (hydrate)","Kpnb1",-0.095032439945216,-0.051247318025177,"MCF7"
"Demythylase","Methylstat (hydrate)","Myc",-0.166251745171839,-0.098164006666414,"MCF7"
"Demythylase","Methylstat (hydrate)","Nras",-0.105629540017307,-0.022768084338426,"MCF7"
"Demythylase","Methylstat (hydrate)","P53",0.05974711644425,-0.036092724626765,"MCF7"
"Demythylase","Methylstat (hydrate)","Rab7a",-0.097640794291891,-0.049455529867965,"MCF7"
"Demythylase","Methylstat (hydrate)","RhoA",0.04454056338253,-0.00412271103524697,"MCF7"
"Demythylase","Methylstat (hydrate)","Rpap3",-0.03745896646653,-0.00688308382858205,"MCF7"
"Demythylase","Methylstat (hydrate)","Sec16a",0.01976995623109,0.0374211800184301,"MCF7"
"Demythylase","Methylstat (hydrate)","Slc2a1",-0.106851644423325,-0.043421414162817,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","Canx",-0.171513025941279,-0.072880550956546,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","Dnajc5",-0.089288607568714,-0.0531226449289089,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","Egfr",-0.179400287449141,-0.152810308932762,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","Errfi1",-0.185585377784914,-0.075793191232069,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","Gapdh",0.16768197280133,-0.00603807090617403,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","Kpnb1",0.4455687609473,0.08257239741313,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","Myc",0.70446377997835,0.12342830011469,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","Nras",-0.24686880588443,-0.06718300003154,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","P53",-0.331641287762247,-0.04725039257255,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","Rab7a",-0.054902126169909,-0.021419626079503,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","RhoA",0.10114517765878,0.01409512314107,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","Rpap3",-0.019420097398221,-0.012492971485036,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","Sec16a",-0.00966816798261005,0.0053077848832801,"MCF7"
"Methylase","3-Deazaneplanocin A (hydrochloride)","Slc2a1",-0.0209985623999031,-0.055103607477442,"MCF7"
"GPCR","Suramin (sodium salt)","Canx",0.0289932063590701,-0.012718189552606,"MCF7"
"GPCR","Suramin (sodium salt)","Dnajc5",-0.046444569803582,-0.01217645774246,"MCF7"
"GPCR","Suramin (sodium salt)","Egfr",-0.090539270102477,-0.114683989522897,"MCF7"
"GPCR","Suramin (sodium salt)","Errfi1",-0.110808841283871,-0.048612954842439,"MCF7"
"GPCR","Suramin (sodium salt)","Gapdh",-0.185923805598794,-0.090019761082403,"MCF7"
"GPCR","Suramin (sodium salt)","Kpnb1",0.16866609564226,0.0424892783478401,"MCF7"
"GPCR","Suramin (sodium salt)","Myc",0.23973769205753,0.07612827505227,"MCF7"
"GPCR","Suramin (sodium salt)","Nras",0.0355972271682301,-0.00858536457280601,"MCF7"
"GPCR","Suramin (sodium salt)","P53",0.0862925281651601,-0.025387955337791,"MCF7"
"GPCR","Suramin (sodium salt)","Rab7a",0.0714456486988799,0.0230195935612001,"MCF7"
"GPCR","Suramin (sodium salt)","RhoA",0.172250733434,0.0489881830538399,"MCF7"
"GPCR","Suramin (sodium salt)","Rpap3",-0.066997741894767,-0.033082274342405,"MCF7"
"GPCR","Suramin (sodium salt)","Sec16a",0.03586147351003,-0.026507837216471,"MCF7"
"GPCR","Suramin (sodium salt)","Slc2a1",0.11435013479808,-0.007000143677929,"MCF7"
"SIRT","Nicotinamide","Canx",0.02419802947911,0.00247752904758003,"MCF7"
"SIRT","Nicotinamide","Dnajc5",0.06014697611387,-0.00107355934691,"MCF7"
"SIRT","Nicotinamide","Egfr",-0.00159541744939895,-0.072956944122273,"MCF7"
"SIRT","Nicotinamide","Errfi1",-0.29660762062752,-0.059774491332056,"MCF7"
"SIRT","Nicotinamide","Gapdh",0.2064712492337,0.00405332169181993,"MCF7"
"SIRT","Nicotinamide","Kpnb1",0.15266334785824,0.0317791993732699,"MCF7"
"SIRT","Nicotinamide","Myc",-0.153901359868383,-0.031786299444295,"MCF7"
"SIRT","Nicotinamide","Nras",-0.033780631106795,-0.020944500994488,"MCF7"
"SIRT","Nicotinamide","P53",0.70563901179559,0.0731877021901299,"MCF7"
"SIRT","Nicotinamide","Rab7a",-0.090647375304038,0.000515003182169904,"MCF7"
"SIRT","Nicotinamide","RhoA",0.10432839415704,0.0356229858633399,"MCF7"
"SIRT","Nicotinamide","Rpap3",-0.072987821469394,-0.016876094303033,"MCF7"
"SIRT","Nicotinamide","Sec16a",-0.067162647790131,-0.020503856977688,"MCF7"
"SIRT","Nicotinamide","Slc2a1",0.10010597510416,0.00258466630944998,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","Canx",-0.119373322256513,-0.028787485788389,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","Dnajc5",0.03119420059349,0.00407535242441992,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","Egfr",-0.082783132462043,-0.078386679789129,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","Errfi1",-0.00260280072127805,-0.00334089698126505,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","Gapdh",-0.047568158948253,-0.055150107935067,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","Kpnb1",0.17583662924798,0.06880141804287,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","Myc",0.0938610392313499,0.01235828440343,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","Nras",0.13846809490327,0.00893380805408994,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","P53",-0.038773239434193,0.03773577605175,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","Rab7a",-0.119148936371731,-0.011229396743622,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","RhoA",0.13593373051001,0.0699361772954199,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","Rpap3",-0.073864819364048,0.000292547651409958,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","Sec16a",-0.059498200487233,-0.00565657207405301,"MCF7"
"Methylase","2,4-Pyridinedicarboxylic Acid","Slc2a1",0.00238832151224999,-0.00734274889540998,"MCF7"
"Bromodomain","PFI-1","Canx",-0.152353320703673,-0.065522461740247,"MCF7"
